Year,State,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Value,CV (%)
2010,ILLINOIS,CENTRAL,40,MENARD,129,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145.6,
2010,ILLINOIS,CENTRAL,40,MENARD,129,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.2,
2010,ILLINOIS,CENTRAL,40,MENARD,129,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",60.1,
2010,ILLINOIS,CENTRAL,40,PEORIA,143,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157.6,
2010,ILLINOIS,CENTRAL,40,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.8,
2010,ILLINOIS,CENTRAL,40,PEORIA,143,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",46.1,
2010,ILLINOIS,CENTRAL,40,STARK,175,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",165.9,
2010,ILLINOIS,CENTRAL,40,STARK,175,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.2,
2010,ILLINOIS,CENTRAL,40,TAZEWELL,179,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163.4,
2010,ILLINOIS,CENTRAL,40,TAZEWELL,179,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.1,
2010,ILLINOIS,CENTRAL,40,TAZEWELL,179,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",66.1,
2010,ILLINOIS,CENTRAL,40,WOODFORD,203,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171.5,
2010,ILLINOIS,CENTRAL,40,WOODFORD,203,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.1,
2010,ILLINOIS,CENTRAL,40,WOODFORD,203,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",52.9,
2010,ILLINOIS,EAST,50,CHAMPAIGN,19,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",169.5,
2010,ILLINOIS,EAST,50,CHAMPAIGN,19,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.2,
2010,ILLINOIS,EAST,50,FORD,53,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",143.9,
2010,ILLINOIS,EAST,50,FORD,53,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47,
2010,ILLINOIS,EAST,50,FORD,53,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",61.1,
2010,ILLINOIS,EAST,50,IROQUOIS,75,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144.7,
2010,ILLINOIS,EAST,50,IROQUOIS,75,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.1,
2010,ILLINOIS,EAST,50,IROQUOIS,75,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",62.8,
2010,ILLINOIS,EAST,50,KANKAKEE,91,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",149.6,
2010,ILLINOIS,EAST,50,KANKAKEE,91,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45.1,
2010,ILLINOIS,EAST,50,KANKAKEE,91,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",81.2,
2010,ILLINOIS,EAST,50,LIVINGSTON,105,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",166.6,
2010,ILLINOIS,EAST,50,LIVINGSTON,105,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.1,
2010,ILLINOIS,EAST,50,LIVINGSTON,105,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",60.3,
2010,ILLINOIS,EAST,50,PIATT,147,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",164.5,
2010,ILLINOIS,EAST,50,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.3,
2010,ILLINOIS,EAST,50,VERMILION,183,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",166.3,
2010,ILLINOIS,EAST,50,VERMILION,183,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.2,
2010,ILLINOIS,EAST,50,VERMILION,183,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",74.1,
2010,ILLINOIS,EAST SOUTHEAST,70,CLARK,23,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",149.1,
2010,ILLINOIS,EAST SOUTHEAST,70,CLARK,23,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.4,
2010,ILLINOIS,EAST SOUTHEAST,70,CLARK,23,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",58.4,
2010,ILLINOIS,EAST SOUTHEAST,70,CLAY,25,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145.9,
2010,ILLINOIS,EAST SOUTHEAST,70,CLAY,25,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.2,
2010,ILLINOIS,EAST SOUTHEAST,70,COLES,29,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",167,
2010,ILLINOIS,EAST SOUTHEAST,70,COLES,29,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",58,
2010,ILLINOIS,EAST SOUTHEAST,70,COLES,29,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",63.1,
2010,ILLINOIS,EAST SOUTHEAST,70,CRAWFORD,33,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",143.2,
2010,ILLINOIS,EAST SOUTHEAST,70,CRAWFORD,33,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45.5,
2010,ILLINOIS,EAST SOUTHEAST,70,CRAWFORD,33,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",60.4,
2010,ILLINOIS,EAST SOUTHEAST,70,CUMBERLAND,35,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146.7,
2010,ILLINOIS,EAST SOUTHEAST,70,CUMBERLAND,35,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.9,
2010,ILLINOIS,EAST SOUTHEAST,70,DOUGLAS,41,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",172.8,
2010,ILLINOIS,EAST SOUTHEAST,70,DOUGLAS,41,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.4,
2010,ILLINOIS,EAST SOUTHEAST,70,EDGAR,45,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163.3,
2010,ILLINOIS,EAST SOUTHEAST,70,EDGAR,45,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",53.9,
2010,ILLINOIS,EAST SOUTHEAST,70,EDGAR,45,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",59.1,
2010,ILLINOIS,EAST SOUTHEAST,70,EFFINGHAM,49,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157.9,
2010,ILLINOIS,EAST SOUTHEAST,70,EFFINGHAM,49,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.8,
2010,ILLINOIS,EAST SOUTHEAST,70,FAYETTE,51,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159.3,
2010,ILLINOIS,EAST SOUTHEAST,70,FAYETTE,51,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.7,
2010,ILLINOIS,EAST SOUTHEAST,70,JASPER,79,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",142.8,
2010,ILLINOIS,EAST SOUTHEAST,70,JASPER,79,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.7,
2010,ILLINOIS,EAST SOUTHEAST,70,JASPER,79,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",44.5,
2010,ILLINOIS,EAST SOUTHEAST,70,LAWRENCE,101,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",156.9,
2010,ILLINOIS,EAST SOUTHEAST,70,LAWRENCE,101,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.7,
2010,ILLINOIS,EAST SOUTHEAST,70,LAWRENCE,101,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",53.9,
2010,ILLINOIS,EAST SOUTHEAST,70,MARION,121,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",149.7,
2010,ILLINOIS,EAST SOUTHEAST,70,MARION,121,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.3,
2010,ILLINOIS,EAST SOUTHEAST,70,MARION,121,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",61.4,
2010,ILLINOIS,EAST SOUTHEAST,70,MOULTRIE,139,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",175.1,
2010,ILLINOIS,EAST SOUTHEAST,70,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",62.8,
2010,ILLINOIS,EAST SOUTHEAST,70,RICHLAND,159,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144.3,
2010,ILLINOIS,EAST SOUTHEAST,70,RICHLAND,159,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.5,
2010,ILLINOIS,EAST SOUTHEAST,70,RICHLAND,159,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",62.1,
2010,ILLINOIS,EAST SOUTHEAST,70,SHELBY,173,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",162.9,
2010,ILLINOIS,EAST SOUTHEAST,70,SHELBY,173,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.4,
2010,ILLINOIS,NORTHEAST,20,BOONE,7,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",182.5,
2010,ILLINOIS,NORTHEAST,20,BOONE,7,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.1,
2010,ILLINOIS,NORTHEAST,20,BOONE,7,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",74.5,
2010,ILLINOIS,NORTHEAST,20,COOK,31,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145.7,
2010,ILLINOIS,NORTHEAST,20,DE KALB,37,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180.4,
2010,ILLINOIS,NORTHEAST,20,DE KALB,37,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.3,
2010,ILLINOIS,NORTHEAST,20,DE KALB,37,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",78.8,
2010,ILLINOIS,NORTHEAST,20,GRUNDY,63,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159.2,
2010,ILLINOIS,NORTHEAST,20,GRUNDY,63,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.4,
2010,ILLINOIS,NORTHEAST,20,KANE,89,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",178.2,
2010,ILLINOIS,NORTHEAST,20,KANE,89,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.8,
2010,ILLINOIS,NORTHEAST,20,KANE,89,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",72.6,
2010,ILLINOIS,NORTHEAST,20,KENDALL,93,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",168.6,
2010,ILLINOIS,NORTHEAST,20,KENDALL,93,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.7,
2010,ILLINOIS,NORTHEAST,20,LA SALLE,99,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",162.9,
2010,ILLINOIS,NORTHEAST,20,LA SALLE,99,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.1,
2010,ILLINOIS,NORTHEAST,20,LA SALLE,99,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",64.5,
2010,ILLINOIS,NORTHEAST,20,LAKE,97,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.7,
2010,ILLINOIS,NORTHEAST,20,LAKE,97,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",62.5,
2010,ILLINOIS,NORTHEAST,20,MCHENRY,111,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171.4,
2010,ILLINOIS,NORTHEAST,20,MCHENRY,111,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.5,
2010,ILLINOIS,NORTHEAST,20,MCHENRY,111,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",71,
2010,ILLINOIS,NORTHEAST,20,WILL,197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158.3,
2010,ILLINOIS,NORTHEAST,20,WILL,197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47,
2010,ILLINOIS,NORTHEAST,20,WILL,197,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",73.7,
2010,ILLINOIS,NORTHWEST,10,BUREAU,11,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",166.7,
2010,ILLINOIS,NORTHWEST,10,BUREAU,11,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55,
2010,ILLINOIS,NORTHWEST,10,BUREAU,11,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",59.5,
2010,ILLINOIS,NORTHWEST,10,CARROLL,15,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",189.8,
2010,ILLINOIS,NORTHWEST,10,CARROLL,15,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.9,
2010,ILLINOIS,NORTHWEST,10,CARROLL,15,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",81.5,
2010,ILLINOIS,NORTHWEST,10,HENRY,73,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158.8,
2010,ILLINOIS,NORTHWEST,10,HENRY,73,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.6,
2010,ILLINOIS,NORTHWEST,10,HENRY,73,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",76.6,
2010,ILLINOIS,NORTHWEST,10,JO DAVIESS,85,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",176.9,
2010,ILLINOIS,NORTHWEST,10,JO DAVIESS,85,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.1,
2010,ILLINOIS,NORTHWEST,10,LEE,103,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",173.6,
2010,ILLINOIS,NORTHWEST,10,LEE,103,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.2,
2010,ILLINOIS,NORTHWEST,10,LEE,103,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",70.3,
2010,ILLINOIS,NORTHWEST,10,MERCER,131,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",142.4,
2010,ILLINOIS,NORTHWEST,10,MERCER,131,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.9,
2010,ILLINOIS,NORTHWEST,10,OGLE,141,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.4,
2010,ILLINOIS,NORTHWEST,10,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.6,
2010,ILLINOIS,NORTHWEST,10,OGLE,141,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",70.6,
2010,ILLINOIS,NORTHWEST,10,PUTNAM,155,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163.8,
2010,ILLINOIS,NORTHWEST,10,PUTNAM,155,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.5,
2010,ILLINOIS,NORTHWEST,10,ROCK ISLAND,161,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163.9,
2010,ILLINOIS,NORTHWEST,10,ROCK ISLAND,161,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.9,
2010,ILLINOIS,NORTHWEST,10,STEPHENSON,177,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180.8,
2010,ILLINOIS,NORTHWEST,10,STEPHENSON,177,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.1,
2010,ILLINOIS,NORTHWEST,10,STEPHENSON,177,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",75.9,
2010,ILLINOIS,NORTHWEST,10,WHITESIDE,195,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",164.4,
2010,ILLINOIS,NORTHWEST,10,WHITESIDE,195,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.9,
2010,ILLINOIS,NORTHWEST,10,WINNEBAGO,201,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",172.5,
2010,ILLINOIS,NORTHWEST,10,WINNEBAGO,201,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.8,
2010,ILLINOIS,NORTHWEST,10,WINNEBAGO,201,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",75.8,
2010,ILLINOIS,SOUTHEAST,90,EDWARDS,47,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146.5,
2010,ILLINOIS,SOUTHEAST,90,EDWARDS,47,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45.2,
2010,ILLINOIS,SOUTHEAST,90,FRANKLIN,55,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",111.4,
2010,ILLINOIS,SOUTHEAST,90,FRANKLIN,55,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.6,
2010,ILLINOIS,SOUTHEAST,90,FRANKLIN,55,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",52.5,
2010,ILLINOIS,SOUTHEAST,90,GALLATIN,59,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",141.5,
2010,ILLINOIS,SOUTHEAST,90,GALLATIN,59,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.4,
2010,ILLINOIS,SOUTHEAST,90,GALLATIN,59,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",62.3,
2010,ILLINOIS,SOUTHEAST,90,HAMILTON,65,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",140.4,
2010,ILLINOIS,SOUTHEAST,90,HAMILTON,65,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.1,
2010,ILLINOIS,SOUTHEAST,90,HARDIN,69,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",21,
2010,ILLINOIS,SOUTHEAST,90,JEFFERSON,81,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",124.5,
2010,ILLINOIS,SOUTHEAST,90,JEFFERSON,81,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.9,
2010,ILLINOIS,SOUTHEAST,90,JEFFERSON,81,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",47.8,
2010,ILLINOIS,SOUTHEAST,90,MASSAC,127,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",126,
2010,ILLINOIS,SOUTHEAST,90,MASSAC,127,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.3,
2010,ILLINOIS,SOUTHEAST,90,MASSAC,127,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",68.7,
2010,ILLINOIS,SOUTHEAST,90,POPE,151,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27.1,
2010,ILLINOIS,SOUTHEAST,90,SALINE,165,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",133.3,
2010,ILLINOIS,SOUTHEAST,90,SALINE,165,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.1,
2010,ILLINOIS,SOUTHEAST,90,WABASH,185,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146.6,
2010,ILLINOIS,SOUTHEAST,90,WABASH,185,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.6,
2010,ILLINOIS,SOUTHEAST,90,WAYNE,191,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",138.8,
2010,ILLINOIS,SOUTHEAST,90,WAYNE,191,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.2,
2010,ILLINOIS,SOUTHEAST,90,WHITE,193,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155.4,
2010,ILLINOIS,SOUTHEAST,90,WHITE,193,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46,
2010,ILLINOIS,SOUTHEAST,90,WHITE,193,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",68.8,
2010,ILLINOIS,SOUTHWEST,80,ALEXANDER,3,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",142.8,
2010,ILLINOIS,SOUTHWEST,80,ALEXANDER,3,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.8,
2010,ILLINOIS,SOUTHWEST,80,ALEXANDER,3,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",42.2,
2010,ILLINOIS,SOUTHWEST,80,CLINTON,27,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",162.7,
2010,ILLINOIS,SOUTHWEST,80,CLINTON,27,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.8,
2010,ILLINOIS,SOUTHWEST,80,JACKSON,77,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",114.9,
2010,ILLINOIS,SOUTHWEST,80,JACKSON,77,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.6,
2010,ILLINOIS,SOUTHWEST,80,JOHNSON,87,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",106.4,
2010,ILLINOIS,SOUTHWEST,80,JOHNSON,87,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",31.3,
2010,ILLINOIS,SOUTHWEST,80,MONROE,133,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",143.6,
2010,ILLINOIS,SOUTHWEST,80,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45.1,
2010,ILLINOIS,SOUTHWEST,80,MONROE,133,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",50,
2010,ILLINOIS,SOUTHWEST,80,PERRY,145,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",117.6,
2010,ILLINOIS,SOUTHWEST,80,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.6,
2010,ILLINOIS,SOUTHWEST,80,PERRY,145,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",48.3,
2010,ILLINOIS,SOUTHWEST,80,PULASKI,153,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",136.5,
2010,ILLINOIS,SOUTHWEST,80,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.1,
2010,ILLINOIS,SOUTHWEST,80,PULASKI,153,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",57.5,
2010,ILLINOIS,SOUTHWEST,80,RANDOLPH,157,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",130.3,
2010,ILLINOIS,SOUTHWEST,80,RANDOLPH,157,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.2,
2010,ILLINOIS,SOUTHWEST,80,RANDOLPH,157,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",55.6,
2010,ILLINOIS,SOUTHWEST,80,ST CLAIR,163,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155,
2010,ILLINOIS,SOUTHWEST,80,ST CLAIR,163,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50,
2010,ILLINOIS,SOUTHWEST,80,ST CLAIR,163,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",55.9,
2010,ILLINOIS,SOUTHWEST,80,UNION,181,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",114.3,
2010,ILLINOIS,SOUTHWEST,80,UNION,181,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32.8,
2010,ILLINOIS,SOUTHWEST,80,WASHINGTON,189,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144.3,
2010,ILLINOIS,SOUTHWEST,80,WASHINGTON,189,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45.7,
2010,ILLINOIS,SOUTHWEST,80,WASHINGTON,189,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",56.5,
2010,ILLINOIS,SOUTHWEST,80,WILLIAMSON,199,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",124.6,
2010,ILLINOIS,SOUTHWEST,80,WILLIAMSON,199,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.8,
2010,ILLINOIS,SOUTHWEST,80,WILLIAMSON,199,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",49.7,
2010,ILLINOIS,WEST,30,ADAMS,1,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",121.9,
2010,ILLINOIS,WEST,30,ADAMS,1,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.7,
2010,ILLINOIS,WEST,30,BROWN,9,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",119.5,
2010,ILLINOIS,WEST,30,BROWN,9,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.1,
2010,ILLINOIS,WEST,30,FULTON,57,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",136.8,
2010,ILLINOIS,WEST,30,FULTON,57,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.1,
2010,ILLINOIS,WEST,30,HANCOCK,67,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",116.9,
2010,ILLINOIS,WEST,30,HANCOCK,67,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.5,
2010,ILLINOIS,WEST,30,HANCOCK,67,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",37.9,
2010,ILLINOIS,WEST,30,HENDERSON,71,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",143.8,
