,Year,State,Ag District,County,yield,price_received,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,DYFG,DYTS,EMNT,EMSD,EMSN,EMXP,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,NDVI,EVI,GPP,SSM_0,SSM_10,SSM_40,SSM_100,NDWI,fips
941,2020,ILLINOIS,WEST,HANCOCK,75.0,5.39,598.625,598.625,100.33333329999999,59.66666667,9.5,30.33333333,8.0,2.25,122.25,23.75,154.25,17.75,2.0,13.0,-21.25,101.66666670000001,96.5,60.06666667,34.275,-0.7,-2.625,-5.25,-8.05,-11.4,-0.7,-3.6,-6.8,-8.475,-9.725,3137.75,3137.75,894.0,421.0,11.5125,16.5725,6.455,0.396003901,0.21982122399999998,479.50309810000005,0.29913783,0.306027569,0.245286704,0.35416562799999995,0.001060288,17067
942,2019,ILLINOIS,WEST,HANCOCK,46.9,5.06,637.35,637.35,121.16666670000001,74.5,14.66666667,35.5,9.0,8.25,124.25,48.25,151.25,17.5,8.0,25.0,-26.8,304.75,200.2,82.03333333,34.85,-0.425,-2.475,-6.65,-8.45,-12.35,-0.975,-2.775,-4.975,-10.125,-10.125,3407.8,3407.8,1303.366667,807.4,10.7675,15.82,5.715,0.445838856,0.257473255,469.4062733,0.33545735600000004,0.353031948,0.342176272,0.38114735200000005,0.010437474,17067
943,2018,ILLINOIS,WEST,HANCOCK,73.0,4.77,785.875,785.875,117.5,75.33333333,11.5,34.0,9.5,10.5,137.5,37.5,159.75,34.25,7.0,21.0,-26.125,169.33333330000002,168.16666669999998,82.18333333,35.425,-0.275,-4.725,-9.575,-9.575,-10.125,-2.225,-2.9,-7.1,-7.925,-11.25,3256.75,3256.75,1110.083333,609.5,11.0925,16.2875,5.905,0.393869233,0.24276437899999997,337.536629,0.30054096,0.30256183,0.225916699,0.339499175,0.017847404,17067
944,2017,ILLINOIS,WEST,HANCOCK,74.7,4.59,594.75,594.75,99.16666667,56.83333333,8.0,11.75,3.6,5.25,106.25,23.75,176.5,26.75,10.0,24.0,-22.075,101.75,71.2,70.75,36.125,-3.325,-3.325,-5.275,-6.825,-10.3,-1.25,-3.325,-7.65,-9.85,-9.85,2662.15,2662.15,819.6666667000001,198.4,12.17,17.705,6.6325,0.43713714299999995,0.23151665300000002,431.21361110000004,0.262796073,0.2856665,0.181327039,0.341415257,0.008305001,17067
945,2014,ILLINOIS,WEST,HANCOCK,64.2,4.98,503.85,503.85,104.5,58.5,11.5,57.66666667,12.6,21.75,138.0,59.0,148.5,6.5,9.0,15.0,-27.05,288.0,143.8,113.18333329999999,34.275,-1.95,-4.175,-5.15,-7.225,-9.875,-2.775,-3.475,-7.65,-7.65,-9.575,3820.5,3820.5,1047.716667,832.8,9.2575,14.615,3.905,0.358789615,0.20463918399999997,416.6202308,0.294859076,0.304716931,0.181840883,0.36147635200000006,0.035350753,17067
946,2013,ILLINOIS,WEST,HANCOCK,56.2,6.52,618.6333333,618.6333333,98.83333333,64.0,9.5,42.66666667,12.8,4.0,141.66666669999998,44.0,155.0,28.5,9.0,18.0,-20.56666667,220.0,218.4,131.35,38.9,-0.566666667,-6.3,-8.533333333,-8.533333333,-9.466666667,-0.933333333,-3.866666667,-5.366666667,-7.8,-10.0,3289.4,3289.4,1031.45,928.6,10.32333333,15.87,4.73,0.39156631799999997,0.224382375,421.07857,0.309630723,0.319283246,0.18413042300000002,0.361742742,0.030235305,17067
947,2012,ILLINOIS,WEST,HANCOCK,75.9,7.13,763.0,763.0,91.5,59.5,5.0,20.0,5.0,0.0,107.0,20.25,183.25,46.0,11.5,20.5,-14.575,139.5,139.5,56.85,40.425,-0.85,-3.325,-6.225,-8.6,-9.7,-1.0,-5.4,-8.025,-8.025,-10.425,2559.933333,2559.933333,727.75,373.5,13.115,19.11,7.12,0.409435641,0.257576521,427.1781693,0.274167085,0.288193698,0.182023701,0.35164588,-0.001929736,17067
948,2010,ILLINOIS,WEST,HANCOCK,37.9,5.52,728.0333333,728.0333333,105.83333329999999,80.5,17.66666667,66.66666667,11.0,13.33333333,116.66666670000001,56.33333333,175.0,31.33333333,22.0,35.0,-23.3,245.66666669999998,184.25,85.05,36.3,-1.8666666669999998,-2.6,-5.366666667,-7.6,-11.13333333,-1.8666666669999998,-3.9,-6.1,-8.133333333,-9.633333333,3108.6,3108.6,1358.171429,742.5,11.27,17.05333333,5.483333332999999,0.38989989,0.258575227,458.55806629999995,0.347410416,0.368376026,0.362181769,0.37061643,0.024858808,17067
949,2009,ILLINOIS,WEST,HANCOCK,59.0,4.04,455.75,455.75,124.0,84.5,16.33333333,34.66666667,9.2,5.333333333,110.33333329999999,43.5,149.5,9.0,48.66666667,22.75,-26.5,127.0,71.2,70.0,36.4,-0.7666666670000001,-2.9666666669999997,-5.366666667,-7.766666667000001,-12.96666667,-0.7666666670000001,-2.9666666669999997,-4.4,-10.2,-10.2,3227.9,3227.9,1351.816667,471.2,10.8,15.9,5.3,0.423028775,0.21864466100000002,323.657583,0.33429944699999997,0.360791753,0.287505846,0.36069218399999997,0.02190188,17067
950,2008,ILLINOIS,WEST,HANCOCK,70.0,5.89,563.95,563.95,109.4,77.8,14.2,38.25,9.75,8.0,122.5,44.33333333,156.66666669999998,7.0,29.75,27.5,-20.3,133.5,79.25,55.88,35.16666667,-2.5,-2.5,-5.0,-8.05,-9.4,-0.3,-2.8,-5.0,-13.05,-13.05,3237.6,3237.6,1152.18,444.75,10.615,15.81,5.3,0.391854071,0.219546763,326.48998969999997,0.310065933,0.303508334,0.21999608899999998,0.34010648299999996,0.022219907,17067
951,2007,ILLINOIS,WEST,HANCOCK,64.0,5.37,779.1333333,779.1333333,97.16666667,67.5,6.333333333,48.66666667,8.833333332999999,5.666666667,126.0,42.25,182.75,38.75,19.75,26.0,-21.1,211.66666669999998,139.83333330000002,67.45,38.45,-0.4,-3.133333333,-5.733333332999999,-7.233333332999999,-9.066666667,-0.7666666670000001,-3.666666667,-5.333333333,-7.233333332999999,-10.76666667,3029.566667,3029.566667,812.9833332999999,643.0,12.04,17.6475,6.46,0.392249003,0.239563615,361.437604,0.262499899,0.24326023800000002,0.16982909399999999,0.343869531,0.014266293999999999,17067
952,2006,ILLINOIS,WEST,HANCOCK,78.0,3.4,633.725,633.725,94.6,63.6,5.6,16.0,2.0,3.0,110.5,13.25,164.25,34.0,14.75,20.0,-19.85,237.0,180.25,67.26,37.9,-1.675,-2.925,-4.7,-7.25,-9.175,-0.7,-3.05,-5.4,-8.6,-9.975,2858.875,2858.875,780.18,295.5,12.13,17.935,6.3225,0.359593647,0.22081046199999999,308.01351939999995,0.25983686899999997,0.260611002,0.167867773,0.34827733899999996,-0.0014789039999999999,17067
953,2005,ILLINOIS,WEST,HANCOCK,69.0,3.24,773.0,773.0,88.0,57.14285714,7.428571429,28.75,7.166666667,5.2,118.0,31.8,171.8,48.0,14.5,27.75,-20.0,139.5,78.33333333,44.55714286,39.46,-0.36,-3.56,-10.34,-10.34,-10.78,-0.46,-3.32,-5.78,-7.0,-12.32,2888.18,2888.18,762.8,386.0,12.208,17.91,6.504,0.414094489,0.23460968,419.84790769999995,0.27390488,0.28106299100000004,0.183553876,0.349815411,0.007199544,17067
954,2004,ILLINOIS,WEST,HANCOCK,72.0,3.19,472.64,472.64,90.71428571,65.0,11.14285714,33.2,9.2,6.8,108.2,32.6,167.6,7.0,10.5,30.25,-22.78,157.4,132.2,94.87142857,34.56,0.0,-3.66,-6.52,-9.1,-10.22,-2.44,-3.22,-5.8,-7.0,-10.1,2959.8,2959.8,1050.257143,505.6,11.31,16.852,5.77,0.38774522299999997,0.24421213600000002,378.08633960000003,0.285641322,0.308050724,0.267921239,0.335445745,0.018402934,17067
955,2003,ILLINOIS,WEST,HANCOCK,84.0,3.2,526.35,526.35,91.83333333,62.5,10.0,32.5,9.8,6.0,121.5,37.75,162.0,20.75,9.0,24.5,-21.375,165.0,132.2,81.61666667,38.05,-1.925,-3.025,-5.55,-7.1,-10.425,-1.275,-2.5,-6.375,-9.725,-12.775,3309.425,3309.425,1000.883333,659.0,10.7275,16.61,4.84,0.395601075,0.21381232600000002,402.98841289999996,0.279726892,0.29308302199999997,0.162422476,0.342435121,0.0068994040000000005,17067
956,2002,ILLINOIS,WEST,HANCOCK,60.0,3.01,690.2,690.2,87.71428571,61.14285714,10.85714286,14.66666667,5.428571429,1.5,128.0,19.25,151.75,37.25,5.666666667,35.0,-19.85,110.16666670000001,102.57142859999999,93.55714286,35.85,-0.275,-3.6,-5.125,-7.5,-9.4,-1.1,-3.85,-4.7,-8.475,-10.825,2852.7,2852.7,999.8285714,307.14285710000007,11.53,17.305,5.755,0.389222223,0.231149463,348.58986969999995,0.27441818,0.306089997,0.224236696,0.34254387299999994,-0.0014361570000000002,17067
957,2001,ILLINOIS,WEST,HANCOCK,60.0,2.49,591.725,591.725,102.1428571,76.42857143,11.28571429,27.5,4.571428571,4.5,118.25,29.0,165.0,25.5,7.75,39.0,-21.95,222.25,50.85714286,117.17142859999998,36.675,-0.7,-2.2,-5.25,-7.65,-10.7,-0.7,-3.9,-7.1,-8.35,-9.425,3476.325,3476.325,1147.828571,204.0,11.6425,17.3075,5.975,0.39255228700000006,0.217711533,357.71920510000007,0.311755699,0.31169136199999997,0.197149181,0.337209639,0.013335063000000001,17067
958,2000,ILLINOIS,WEST,HANCOCK,59.0,2.09,610.975,610.975,101.5,72.83333333,6.333333333,43.33333333,11.0,14.5,121.75,39.5,171.5,23.5,9.75,31.4,-23.175,347.0,127.16666670000001,52.4,37.35,-3.625,-3.875,-5.275,-7.1,-10.975,-1.525,-2.625,-5.125,-7.925,-10.7,2794.975,2794.975,865.2833332999999,713.0,11.1725,16.8275,5.5125,0.408284219,0.242307506,333.3316842,0.264310008,0.268702408,0.17262951899999998,0.343178611,0.008021906,17067
959,2020,ILLINOIS,WEST,KNOX,70.3,5.39,481.7666666999999,481.7666666999999,93.8,65.2,7.4,29.0,11.0,3.666666667,143.0,30.33333333,147.0,14.33333333,10.66666667,11.33333333,-24.06666667,127.0,114.0,65.78,33.3,-0.933333333,-2.9666666669999997,-6.666666667,-7.766666667000001,-9.066666667,-0.933333333,-2.933333333,-5.166666667,-9.266666667,-10.56666667,3420.666667,3420.666667,862.0,565.0,10.39333333,15.79333333,4.986666667,0.373580829,0.211659436,425.7179339,0.302961038,0.317568067,0.25556283399999996,0.36098183799999994,0.006132726,17095
960,2019,ILLINOIS,WEST,KNOX,71.4,5.06,538.6666667000001,538.6666667000001,128.5,94.0,13.25,40.5,15.0,13.66666667,144.66666669999998,53.33333333,146.66666669999998,13.66666667,5.666666667,7.0,-32.6,279.5,143.5,102.675,34.83333333,-0.4,-4.433333333,-6.8666666670000005,-6.8666666670000005,-10.16666667,-0.566666667,-2.9666666669999997,-6.333333333,-7.433333332999999,-10.4,3701.6,3701.6,1350.05,963.5,9.68,15.05,4.313333333,0.408711221,0.24154735100000002,470.06283669999993,0.335815115,0.36016269,0.317217515,0.373608457,0.012056836999999999,17095
961,2018,ILLINOIS,WEST,KNOX,86.6,4.77,632.3666667,632.3666667,112.5,78.75,8.0,39.0,11.66666667,14.0,159.33333330000002,44.0,154.66666669999998,23.0,11.0,7.5,-28.33333333,228.66666669999998,228.66666669999998,80.25,35.2,-0.2,-3.5,-6.8666666670000005,-10.76666667,-10.76666667,-1.6666666669999999,-2.933333333,-5.366666667,-8.333333332999999,-9.066666667,3591.966667,3591.966667,1033.8,812.3333332999999,9.796666667,15.29666667,4.3,0.383103453,0.23848657899999998,311.5526979,0.29168339600000004,0.291222574,0.21357412,0.341657125,0.016410089,17095
962,2017,ILLINOIS,WEST,KNOX,94.9,4.59,457.7666666999999,457.7666666999999,103.5,62.66666667,8.333333332999999,12.6,4.6,7.333333333,125.0,31.5,170.25,15.25,8.0,7.25,-23.33333333,127.0,95.6,79.88333333,34.15,-4.8,-4.8,-4.8,-7.4,-9.4,-1.133333333,-2.766666667,-5.933333332999999,-7.8,-11.3,2908.8,2908.8,879.2333332999999,313.4,10.85666667,16.6325,5.083333333,0.427163487,0.21911784199999998,483.347433,0.276941657,0.294931795,0.201198049,0.34441460799999996,0.010878859,17095
963,2016,ILLINOIS,WEST,KNOX,80.0,4.09,629.2,629.2,102.25,64.75,10.25,19.5,6.0,9.0,117.0,38.0,160.0,9.0,14.25,14.5,-24.4,89.0,80.0,76.875,34.4,-2.8,-2.8,-6.1,-8.9,-8.9,-0.6,-2.8,-4.4,-7.8,-10.6,2998.0,2998.0,948.075,308.5,11.55,16.72,6.37,0.406441089,0.251339705,422.31380250000007,0.301450459,0.297084986,0.24100165899999998,0.353864306,0.005407289,17095
964,2015,ILLINOIS,WEST,KNOX,74.3,3.85,494.1,494.1,107.2,73.8,11.2,46.66666667,8.333333332999999,18.5,126.0,45.5,159.0,9.0,17.5,20.66666667,-25.55,186.33333330000002,142.66666669999998,74.92,33.9,-1.65,-2.5,-14.15,-14.15,-14.15,-0.85,-4.4,-4.4,-6.95,-16.65,3831.7333329999997,3831.7333329999997,1101.92,693.3333332999999,10.34,15.77,4.905,0.373260408,0.22846679399999997,458.14633210000005,0.306864624,0.315353826,0.23268982600000002,0.363734227,0.02799549,17095
965,2014,ILLINOIS,WEST,KNOX,63.3,4.98,401.1,401.1,109.0,64.25,11.75,65.0,14.0,27.33333333,149.66666669999998,69.66666667,142.0,2.0,16.5,17.25,-28.9,330.0,163.0,87.875,34.06666667,-0.2,-3.866666667,-5.166666667,-9.466666667,-10.93333333,-0.7666666670000001,-4.266666667,-6.3,-9.266666667,-9.633333333,4162.2,4162.2,1086.25,1157.0,7.91,13.46666667,2.356666667,0.360445268,0.211641933,352.6011067,0.306785058,0.309555478,0.20128942,0.367185351,0.042540065,17095
966,2013,ILLINOIS,WEST,KNOX,63.4,6.52,516.5,516.5,112.0,67.8,12.6,56.0,11.0,10.5,146.5,56.5,149.0,15.5,10.75,15.25,-21.95,152.0,142.0,133.0,35.6,-0.85,-3.05,-8.85,-8.85,-9.15,-1.1,-2.5,-5.85,-7.25,-11.95,3654.4,3654.4,1125.34,761.0,9.27,14.675,3.865,0.42068112399999996,0.24852449399999998,316.5057451,0.318145187,0.329353866,0.186292722,0.367580604,0.03222774,17095
967,2012,ILLINOIS,WEST,KNOX,70.7,7.13,612.1,612.1,90.16666667,61.33333333,5.166666667,21.0,6.0,0.5,126.0,28.75,171.0,38.0,12.25,18.75,-17.5,102.0,81.0,61.11666667,38.75,-1.0,-2.625,-4.85,-7.25,-9.6,-1.125,-2.475,-9.725,-11.95,-11.95,2913.2,2913.2,736.8166667,311.0,11.73,17.9625,5.5025,0.415497255,0.260669379,430.14556160000006,0.274489596,0.285690412,0.18939573199999998,0.351718275,0.002138043,17095
968,2011,ILLINOIS,WEST,KNOX,62.1,6.55,585.55,585.55,110.33333329999999,61.66666667,12.33333333,41.0,4.0,10.0,133.0,45.0,143.0,25.5,17.75,27.25,-26.65,432.0,422.0,54.93333333,36.95,-0.85,-2.5,-5.6,-7.5,-15.0,0.0,-3.9,-5.0,-6.7,-18.9,3610.45,3610.45,1005.266667,694.0,10.275,15.68,4.865,0.384124599,0.224605077,322.9386996,0.327106409,0.342407123,0.22011675600000002,0.363271863,0.027919061000000002,17095
969,2010,ILLINOIS,WEST,KNOX,50.4,5.52,606.0,606.0,117.75,79.0,15.5,75.0,10.5,17.0,124.5,72.5,158.5,12.5,31.5,32.75,-25.55,229.0,170.75,72.4,33.3,-3.6,-3.6,-5.3,-7.8,-10.55,-0.3,-4.7,-4.7,-7.25,-9.7,3605.566667,3605.566667,1209.2,856.25,10.18,15.565,4.79,0.38427427700000005,0.238492062,366.5028136,0.333992465,0.35568887200000004,0.340940908,0.38580445799999996,0.039159245,17095
970,2009,ILLINOIS,WEST,KNOX,61.0,4.04,281.2,281.2,132.0,86.2,17.4,45.0,13.4,12.33333333,134.33333330000002,59.0,133.6666667,4.333333333,35.0,19.25,-32.8,165.0,117.8,89.14,34.6,-1.466666667,-2.4,-6.466666667,-7.766666667000001,-14.63333333,-0.4,-2.9666666669999997,-5.966666667,-7.4,-10.93333333,3674.7,3674.7,1368.48,795.8,8.986666667,14.29,3.68,0.354864293,0.211613642,279.96830980000004,0.334401054,0.364259061,0.311757255,0.361753691,0.034612726,17095
971,2007,ILLINOIS,WEST,KNOX,69.0,5.37,640.1,640.1,107.0,68.4,8.8,43.5,10.2,11.0,137.0,53.0,177.0,22.0,32.5,23.75,-22.5,177.5,118.2,48.92,34.4,-0.85,-4.7,-6.4,-7.8,-8.9,-1.4,-2.8,-7.5,-7.5,-11.15,3293.1333329999998,3293.1333329999998,892.0,635.0,11.11,16.67,5.555,0.388682951,0.225545062,320.358777,0.265946676,0.248441912,0.19121172600000003,0.329823758,0.02703094,17095
972,2006,ILLINOIS,WEST,KNOX,61.0,3.4,537.6333333,537.6333333,109.4,67.8,7.0,17.75,4.6,6.0,124.0,16.66666667,157.66666669999998,19.66666667,39.0,33.75,-21.66666667,304.75,299.8,63.84,35.76666667,-1.8666666669999998,-2.766666667,-4.8,-7.6,-11.46666667,-1.133333333,-3.133333333,-5.9,-9.833333332999999,-10.76666667,2889.7,2889.7,890.16,498.8,11.18333333,16.77,5.5933333329999995,0.376330457,0.228810743,278.5460635,0.275958575,0.279155817,0.17462755,0.333008859,0.011183894,17095
973,2005,ILLINOIS,WEST,KNOX,77.0,3.24,792.7,792.7,90.2,54.6,4.2,33.33333333,7.6,4.0,121.0,38.0,167.0,38.0,32.5,9.5,-24.4,160.66666669999998,83.8,40.5,38.3,-0.6,-2.2,-6.7,-6.7,-11.7,-1.7,-7.2,-7.2,-7.2,-8.9,2825.041424,2825.041424,644.64,488.8,12.12,17.47,6.77,0.42227105299999995,0.23911975800000002,384.619261,0.274223936,0.267780687,0.175851619,0.336016854,0.010294081,17095
974,2004,ILLINOIS,WEST,KNOX,74.0,3.19,474.94073099999997,474.94073099999997,101.75,66.5,8.0,33.5,7.25,6.663387977999999,110.19207649999998,32.73037634,167.2706989,7.847311828,28.5,24.33333333,-23.56308743,152.5,119.5,61.575,33.89836022,-1.010245902,-2.994590164,-6.273934426,-8.458360656,-9.932431694,-1.14795082,-3.3862021860000002,-6.125819672,-7.747978142000001,-9.807431694,3157.3,3157.3,963.15,521.5,11.40270278,17.06184677,5.77015847,0.37918406600000004,0.231315462,343.0964356,0.282030972,0.308825083,0.23715041399999998,0.32885565699999997,0.011391183000000001,17095
975,2001,ILLINOIS,WEST,KNOX,74.0,2.49,536.0,536.0,111.8,75.0,9.4,43.33333333,4.4,3.0,120.0,41.0,149.0,19.0,35.0,37.66666667,-21.1,321.6666667,45.2,50.44,34.4,-0.6,-8.3,-8.3,-8.3,-10.6,-1.7,-8.9,-8.9,-8.9,-8.9,3610.9,3610.9,968.02,202.2,11.08,16.25,5.9,0.383547504,0.21524853,307.3848805,0.312621572,0.314903047,0.201715069,0.33152193399999996,0.010032481999999999,17095
976,2000,ILLINOIS,WEST,KNOX,81.0,2.09,517.1,517.1,102.8,70.6,7.8,48.0,11.2,15.0,129.0,56.0,162.0,6.0,17.0,30.66666667,-23.3,508.0,130.4,63.04,36.1,-3.3,-3.3,-6.7,-6.7,-13.3,-6.7,-6.7,-6.7,-6.7,-8.9,3025.4,3025.4,875.74,845.2,10.28,15.46,5.11,0.409989958,0.24142321,331.8527967,0.26649813899999997,0.281819734,0.17199103100000002,0.337437473,0.018056066000000003,17095
977,2020,ILLINOIS,WEST,SCHUYLER,64.4,5.39,591.7666667000001,591.7666667000001,111.1334344,73.16440605,11.40569564,17.94612403,6.211594203,1.67037037,118.59074070000001,18.67572464,157.2971014,22.23007246,1.0,17.84280303,-19.45240741,85.33410853,87.23514493,71.34765329,34.46811594,-0.785185185,-3.521666667,-5.686296296,-7.65037037,-11.24574074,-1.150740741,-3.19462963,-6.05962963,-8.142037037,-10.76814815,3038.228862,3038.228862,1088.379924,395.58043480000003,11.78896296,17.34016304,6.275185185,0.466817263,0.24934642199999998,531.6541333,0.300258399,0.307910298,0.26034897,0.360199117,0.005291956,17169
978,2019,ILLINOIS,WEST,SCHUYLER,65.4,5.06,616.3770833,616.3770833,131.39289240000002,87.11474427,13.14167549,30.85172414,9.651041667000001,7.9390625,131.4776042,39.1609375,156.40885419999998,21.91979167,25.43875,21.38063063,-26.9990625,215.8,156.278125,77.24533862,34.83645833,-0.898802083,-3.879322917,-6.5551041670000005,-8.295729167000001,-10.89958333,-1.1844270829999999,-3.270364583,-7.701822917,-10.14796875,-11.25619792,3334.935952,3334.935952,1323.2885099999999,723.5895833,10.82325521,16.25785417,5.393229167,0.523491264,0.306150686,595.5464937,0.333461706,0.348989293,0.318867295,0.372743215,0.008460634,17169
979,2018,ILLINOIS,WEST,SCHUYLER,50.6,4.77,749.1059756,749.1059756,121.15680420000001,80.46439995,12.14178291,25.28472222,8.39375,11.42601626,139.99878049999998,34.48414634,159.0434959,34.92235772,1.0,17.8125,-24.78845528,164.3171296,131.4833333,81.20344537,35.6847561,-1.255691057,-3.6554065039999997,-6.6744308939999994,-8.463536585,-9.717833333,-1.379593496,-3.0636178860000003,-5.400447154,-7.911422764,-10.76439024,3253.5428629999997,3253.5428629999997,1198.338569,583.7864582999999,11.11565854,16.66034146,5.566345527999999,0.44654405399999997,0.283290875,396.70547220000003,0.295517447,0.293699085,0.230326278,0.34015497899999997,0.018873578999999998,17169
980,2016,ILLINOIS,WEST,SCHUYLER,66.1,4.09,638.4,638.4,105.0,67.0,5.0,19.0,4.0,7.0,115.0,33.0,163.0,17.0,21.97588652,2.0,-21.7,102.0,102.0,84.3,33.9,-0.6,-5.0,-5.0,-8.3,-13.3,-1.1,-3.9,-9.4,-9.4,-9.4,2834.7,2834.7,920.0,349.0,12.03,17.31,6.76,0.49801460399999997,0.29061632800000003,557.0311902000001,0.295950218,0.283322246,0.217188573,0.35279740299999995,0.0049411690000000005,17169
981,2015,ILLINOIS,WEST,SCHUYLER,54.5,3.85,531.8,531.8,129.0,80.0,17.0,46.49358974,9.67,11.0,109.0,36.0,160.0,11.0,28.713,18.6037415,-22.8,255.1217949,190.19666669999998,75.4,33.9,0.0,-2.2,-8.9,-8.9,-8.9,-2.2,-2.2,-5.6,-13.9,-13.9,3525.5,3525.5,1273.2,814.2666667000001,11.15,16.51,5.79,0.44713695,0.24971261399999997,535.7242591,0.310961757,0.320074549,0.265107644,0.36574925399999997,0.012069558000000001,17169
982,2014,ILLINOIS,WEST,SCHUYLER,59.4,4.98,446.5,446.5,122.0,66.0,10.0,50.74637681,11.44166667,25.0,141.0,60.0,147.0,3.0,2.0,22.0,-25.6,277.17391299999997,181.5951389,176.8,33.9,-3.9,-3.9,-4.4,-6.7,-8.9,-3.3,-3.3,-8.3,-8.3,-10.0,3839.8,3839.8,1109.9,950.8256945,8.98,14.35,3.62,0.411473275,0.23130546800000001,523.9245942,0.298802102,0.307004671,0.19987422300000002,0.369218462,0.031877121,17169
983,2013,ILLINOIS,WEST,SCHUYLER,53.4,6.52,502.3,502.3,104.0,68.66666667,13.66666667,11.0,6.0,4.0,144.0,45.0,153.0,15.0,7.0,26.0,-19.4,203.0,198.0,68.83333333,36.1,-0.6,-2.8,-7.8,-7.8,-12.2,-2.2,-2.2,-4.4,-8.9,-8.9,3278.2,3278.2,1149.766667,790.0,9.86,15.32,4.4,0.48754146299999995,0.26605950100000003,492.42066370000003,0.316981594,0.32380112699999997,0.207785938,0.36977777799999995,0.02748438,17169
984,2012,ILLINOIS,WEST,SCHUYLER,51.9,7.13,699.9,699.9,94.0,52.33333333,4.0,8.5,3.5,0.0,116.0,20.0,180.0,48.0,8.0,25.0,-13.9,63.5,48.0,95.93333333,40.0,-0.6,-2.2,-5.0,-7.2,-9.4,-1.7,-8.3,-8.3,-8.3,-11.1,2682.2,2682.2,662.9333333,203.5,12.61,18.68,6.55,0.49215672899999996,0.31492805100000004,433.9996493,0.275156759,0.286397007,0.202126521,0.347155094,0.005464965,17169
985,2011,ILLINOIS,WEST,SCHUYLER,50.6,6.55,637.1,637.1,114.0,67.0,10.33333333,33.5,8.5,8.0,119.0,37.0,152.0,29.0,4.0,36.0,-22.8,419.5,400.0,48.1,37.8,-0.6,-2.2,-5.6,-6.7,-11.7,0.0,-3.3,-4.4,-6.7,-9.4,3234.6883329999996,3234.6883329999996,947.4333332999998,787.0,11.12,16.59,5.65,0.417619411,0.239731937,429.8359681,0.326098863,0.333613604,0.26756672800000003,0.353820387,0.025061793,17169
986,2009,ILLINOIS,WEST,SCHUYLER,50.0,4.04,363.8,363.8,139.0,82.0,18.0,12.0,7.0,2.0,109.0,42.0,149.0,8.0,6.0,34.0,-25.0,102.0,94.0,59.7,33.9,0.0,-2.8,-5.0,-8.9,-8.9,-0.6,-2.2,-6.7,-6.7,-9.4,2883.3,2883.3,1347.1,442.0,10.59,15.91,5.27,0.530342262,0.296598789,409.84463650000004,0.33704559,0.36702514399999997,0.298658469,0.359382849,0.023107189,17169
987,2008,ILLINOIS,WEST,SCHUYLER,56.0,5.89,443.4,443.4,93.0,74.0,20.0,28.76635802,3.0,8.0,126.0,44.0,145.0,4.0,22.87457627,30.0,-20.0,169.1546296,38.0,103.6,33.9,-3.3,-3.3,-6.1,-6.7,-10.0,0.0,-2.8,-6.1,-12.2,-12.2,3114.065942,3114.065942,1386.8,101.0,10.09,15.48,4.69,0.458463523,0.249763878,383.752635,0.312212651,0.315690484,0.24513106399999998,0.340150402,0.023540633999999998,17169
988,2007,ILLINOIS,WEST,SCHUYLER,61.0,5.37,743.9734722000001,743.9734722000001,102.4060098,69.52142857,8.345238095,31.95844749,6.0,6.5981182789999995,120.5322581,36.00497512,184.8706468,39.5920398,27.800432899999997,20.89558316,-20.58521505,177.6068493,127.0,70.71208692,36.90758706,-0.93844086,-3.283064516,-5.599596774,-7.256557377000001,-10.77160494,-1.007392473,-3.159139785,-5.597311828,-7.791666667,-10.41666667,3068.5,3068.5,736.0,407.0,12.22858871,18.15409204,6.323736558999999,0.460266089,0.260282632,411.8397981,0.26061062,0.256801738,0.17322433,0.34915858200000005,0.01427186,17169
989,2006,ILLINOIS,WEST,SCHUYLER,68.0,3.4,625.9,625.9,79.0,55.0,6.0,10.98645833,2.0,4.0,111.0,16.0,162.0,28.0,1.0,1.0,-19.4,143.9796875,203.0,87.6,36.7,-2.2,-2.2,-4.4,-6.7,-13.3,-1.7,-3.3,-5.6,-8.3,-10.0,2876.0,2876.0,743.7,279.0,12.12,17.67,6.57,0.435205012,0.255643048,345.4235819,0.270639346,0.272702043,0.172189322,0.357140375,0.007488425,17169
990,2005,ILLINOIS,WEST,SCHUYLER,64.0,3.24,660.2,660.2,71.0,54.0,6.0,26.83641975,6.347474747000001,3.0,109.0,34.0,160.0,41.0,3.0,2.0,-19.4,128.7438272,104.32777779999999,34.3,38.9,0.0,-2.8,-11.1,-11.1,-11.1,0.0,-3.3,-6.1,-6.7,-10.6,2825.041424,2825.041424,680.4,412.8441919,11.83,17.44,6.22,0.499508925,0.278864988,519.9992365,0.273629397,0.287417882,0.17840951,0.35845491399999996,0.012877912,17169
