yield,price_received,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,DYFG,DYTS,EMNT,EMSD,EMSN,EMXP,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,NDVI,EVI
54.8,11.8,711.2,711.2,121.6666667,81.0,10.0,76.0,11.66666667,11.0,114.0,57.0,172.0,21.0,67.66666667,29.33333333,-23.9,237.0,149.0,44.13333333,34.4,-1.1,-2.8,-4.4,-6.7,-11.7,0.0,-2.8,-4.4,-8.3,-9.4,3322.05,3322.05,1078.2,1005.666667,11.33,16.53,6.14,0.390079626,0.250130067
58.2,11.8,592.8,592.8,108.75,78.5,11.75,77.5,10.4,15.0,137.0,72.0,160.0,14.0,20.0,29.33333333,-26.1,228.5,139.2,60.475,33.9,-0.6,-5.0,-5.0,-7.2,-10.6,-1.1,-2.2,-7.2,-7.2,-8.9,3078.23763021875,3078.23763021875,1107.925,874.2,9.86,15.65,4.07,0.289389948,0.17571948199999998
58.1,11.8,739.1809523793651,739.1809523793651,116.3333333,77.16666667,9.5,77.0,10.0,8.656249999906251,118.94140625,50.80348258716418,177.58582089701494,35.6019900497015,40.0,43.0,-22.12578125,241.5,143.5,48.6,36.19900497507464,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3078.23763021875,3078.23763021875,1051.75,827.0,11.539894179841273,17.35687810925373,5.830208333328127,0.343713965,0.219873772
56.1,11.8,696.6,696.6,105.25,71.75,7.0,79.5,9.75,18.5,139.0,55.0,181.0,37.0,10.0,12.0,-25.55,254.0,137.25,47.05,35.6,-0.55,-4.2,-5.3,-7.25,-13.6,-1.1,-2.2,-5.3,-6.95,-11.7,3401.4,3401.4,887.225,818.75,10.73,17.0,4.5,0.317824858,0.20076179800000002
56.2,11.8,713.45,713.45,114.7777778,75.0,8.222222222000001,71.25,11.5,9.25,127.75,56.5,180.0,34.25,79.14285714,23.28571429,-23.225,215.75,172.66666669999995,48.08888889,35.65,-0.325,-3.625,-5.65,-7.025,-12.8,-0.525,-3.175,-4.95,-7.625,-9.525,3242.825,3242.825,964.6222222,932.8333332999997,11.1375,16.9625,5.31,0.29056633600000004,0.17640523800000002
47.0,11.8,645.15,645.15,104.0,74.0,7.5,69.5,10.5,15.5,135.5,58.0,177.5,42.5,45.0,20.801655052036583,-23.3,216.0,152.0,38.6,36.4,-1.1,-2.75,-5.3,-8.05,-13.05,-0.3,-2.2,-4.7,-6.7,-8.9,3365.8,3365.8,937.2,750.5,10.375,16.79,3.955,0.264173649,0.15953789999999998
46.1,11.8,581.7,581.7,127.5,76.0,7.5,74.0,12.0,22.0,143.0,63.0,173.0,24.0,13.5,34.0,-23.3,178.0,96.5,56.4,35.6,-0.6,-2.2,-5.6,-7.2,-16.1,0.0,-5.0,-5.0,-7.2,-8.9,3442.5,3442.5,928.0,811.0,10.04,16.24,3.84,0.28531416600000004,0.167994416
45.1,11.8,739.1809523793651,739.1809523793651,123.5,74.0,9.0,74.5,10.5,8.656249999906251,118.94140625,50.80348258716418,177.58582089701494,35.6019900497015,18.66666667,24.0,-22.12578125,229.0,105.5,56.35,36.19900497507464,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3078.23763021875,3078.23763021875,948.05,771.5,11.539894179841273,17.35687810925373,5.830208333328127,0.319926246,0.194876473
51.1,11.8,641.7,641.7,108.1666667,75.66666667,6.5,72.33333333,13.5,13.33333333,132.6666667,62.0,172.0,36.0,20.6,4.25,-22.76666667,258.3333333,165.0,52.61666667,35.73333333,-0.2,-3.5,-5.966666667,-7.233333332999999,-12.76666667,-0.4,-2.766666667,-5.0,-8.0,-10.4,3395.066667,3395.066667,887.3,964.1666667000003,10.42333333,16.47333333,4.37,0.26772858,0.161261582
63.3,11.8,739.1809523793651,739.1809523793651,110.3333333,76.33333333,11.0,68.0,10.5,8.656249999906251,118.94140625,50.80348258716418,177.58582089701494,35.6019900497015,23.0,35.0,-22.12578125,279.0,141.0,62.4,36.19900497507464,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3078.23763021875,3078.23763021875,1024.075,771.5,11.539894179841273,17.35687810925373,5.830208333328127,0.28496999,0.168791831
55.2,11.8,718.1333333,718.1333333,110.5,77.75,8.25,65.66666667,12.5,10.0,129.0,59.66666667,178.66666669999995,35.33333333,11.4,15.8,-21.7,160.66666669999995,139.0,58.825,35.36666667,-0.7666666670000001,-3.5333333330000003,-5.566666667000001,-7.766666667000001,-11.5,-0.4,-3.333333333,-5.566666667000001,-7.966666667,-10.16666667,3160.533333,3160.533333,1026.275,869.0,11.29333333,17.08,5.513333332999999,0.320812741,0.19389405399999998
49.4,11.8,739.1809523793651,739.1809523793651,99.0,71.5,10.0,27.5,6.0,8.656249999906251,118.94140625,50.80348258716418,177.58582089701494,35.6019900497015,4.0,7.0,-22.12578125,89.0,80.0,59.05,36.19900497507464,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3078.23763021875,3078.23763021875,1013.8,353.5,11.539894179841273,17.35687810925373,5.830208333328127,0.39539693200000003,0.238621915
44.2,11.8,893.2,893.2,94.0,74.5,10.0,21.5,6.5,2.0,110.0,39.0,193.0,57.0,1.5,5.5,-17.8,101.5,95.0,67.65,38.3,-1.1,-5.0,-5.0,-7.2,-10.0,0.0,-3.3,-4.4,-6.7,-10.0,2833.5,2833.5,1039.2,361.0,12.76,18.82,6.7,0.412111191,0.25439511600000003
58.0,11.8,787.05,787.05,106.0,69.0,7.75,34.5,6.5,3.0,111.5,44.5,182.5,37.5,75.0,22.0,-20.2,165.0,103.0,69.55,36.15,-0.85,-3.8,-4.95,-7.7,-11.65,-0.55,-3.55,-5.25,-7.45,-9.95,2878.65,2878.65,994.75,495.5,12.355,17.785,6.92,0.33837268,0.20384959100000002
45.5,11.8,859.95,859.95,106.25,68.75,8.25,22.0,6.0,3.5,113.5,44.5,189.5,48.0,16.0,23.33333333,-21.95,102.0,94.25,53.6,36.95,-1.15,-2.5,-5.85,-10.85,-10.85,-0.55,-4.75,-5.3,-6.7,-9.15,2869.45,2869.45,933.8,356.5,12.54,18.47,6.605,0.39663892,0.240073187
49.9,11.8,739.1809523793651,739.1809523793651,106.5,72.5,9.5,33.5,6.0,8.656249999906251,118.94140625,50.80348258716418,177.58582089701494,35.6019900497015,26.17866071430001,20.801655052036583,-22.12578125,101.5,80.0,58.05,36.19900497507464,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3078.23763021875,3078.23763021875,980.65,369.5,11.539894179841273,17.35687810925373,5.830208333328127,0.39158213399999997,0.240946099
57.4,11.8,725.9,725.9,111.0,76.0,8.0,56.0,8.5,8.0,123.0,57.0,181.0,30.0,10.5,21.5,-21.1,152.0,140.0,54.1,35.6,-3.3,-3.3,-6.7,-6.7,-12.8,0.0,-2.8,-4.4,-7.8,-9.4,3170.3,3170.3,971.1,694.5,11.37,16.86,5.88,0.295710085,0.180162994
53.9,11.8,785.3,785.3,107.5,74.5,6.5,55.0,10.0,6.0,127.0,54.0,179.0,37.0,1.0,1.0,-21.7,152.0,127.0,57.75,36.7,0.0,-3.9,-5.6,-13.3,-13.3,0.0,-2.8,-5.6,-8.3,-8.9,3149.2,3149.2,883.1,686.0,11.56,17.28,5.84,0.318983,0.18628581100000002
49.8,11.8,831.6,831.6,107.5,74.5,9.0,29.66666667,6.666666667,3.0,114.0,36.0,189.0,53.0,3.0,5.5,-21.7,110.0,111.6666667,73.8,37.8,-3.3,-3.3,-7.2,-7.2,-10.0,0.0,-5.0,-5.0,-6.7,-10.0,2955.3,2955.3,1079.66,500.0,12.26,18.44,6.08,0.42986659299999996,0.27137166100000004
49.7,11.8,789.65,789.65,106.0,71.0,10.0,37.0,5.5,4.0,114.5,44.5,186.0,38.5,65.0,36.0,-20.25,114.5,98.0,84.8,36.7,-0.3,-4.45,-6.4,-8.35,-10.3,-1.4,-2.2,-5.0,-6.95,-8.9,2968.7,2968.7,1084.6,382.0,12.125,17.89,6.355,0.45385673200000004,0.288414728
46.7,11.8,864.8,864.8,109.5,77.5,10.5,33.5,6.5,3.0,110.5,30.5,191.0,46.0,7.0,22.0,-20.55,152.5,102.0,59.55,37.25,-1.65,-3.05,-5.25,-9.45,-10.3,-0.3,-3.85,-5.55,-6.7,-9.45,2787.25,2787.25,1168.8,498.0,12.89,18.78,6.995,0.37085740799999994,0.232368944
44.7,11.8,1013.7,1013.7,119.0,64.0,8.0,51.15333333359999,8.499031007837209,1.0,97.0,36.0,192.0,69.0,113.5,59.0,-18.2,190.32577778,127.89341085197675,56.25,37.2,-1.0,-3.8,-4.9,-9.3,-9.3,0.0,-4.3,-5.5,-9.3,-9.3,2580.1,2580.1,976.45,625.8310077569769,13.74,19.47,8.01,0.3895656,0.228824153
47.3,11.8,833.6,833.6,97.25,69.25,7.5,26.33333333,5.75,3.0,104.0,42.5,186.0,40.0,8.333333332999999,22.33333333,-20.3,101.6666667,88.25,65.6,36.95,-1.95,-3.85,-5.55,-8.05,-9.7,-1.95,-2.2,-5.0,-6.95,-8.9,2876.65,2876.65,950.775,405.5,12.535,18.19,6.88,0.478618978,0.294539461
62.8,11.8,739.1809523793651,739.1809523793651,110.0,75.33333333,11.33333333,44.66666667,8.0,8.656249999906251,118.94140625,50.80348258716418,177.58582089701494,35.6019900497015,5.0,5.666666667,-22.12578125,143.66666669999995,129.3333333,82.7,36.19900497507464,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3092.7,3092.7,1095.566667,531.3333333,11.539894179841273,17.35687810925373,5.830208333328127,0.320436974,0.19433641
43.5,11.8,836.0,836.0,113.0,67.0,9.0,21.0,6.0,4.0,113.0,37.0,188.0,47.0,10.0,24.0,-18.9,76.0,76.0,83.6,36.7,0.0,-2.2,-7.2,-7.2,-10.0,0.0,-5.6,-5.6,-7.2,-8.9,2830.2,2830.2,978.1,326.0,12.5,18.59,6.42,0.39584245,0.232453598
55.4,11.8,795.2666667000002,795.2666667000002,99.5,71.75,9.75,38.66666667,5.5,6.666666667,118.3333333,43.66666667,187.3333333,41.66666667,9.0,15.0,-22.03333333,118.6666667,99.75,75.875,37.03333333,-1.1,-3.5,-4.8,-7.766666667000001,-10.16666667,-1.666666667,-2.2,-4.6,-6.7,-9.066666667,2924.533333,2924.533333,1095.225,379.25,12.12666667,17.94666667,6.296666667,0.367529745,0.235273158
58.1,11.8,739.1809523793651,739.1809523793651,124.0,72.0,11.0,75.0,10.0,8.656249999906251,118.94140625,50.80348258716418,177.58582089701494,35.6019900497015,26.17866071430001,11.0,-22.12578125,279.0,170.0,111.8,36.19900497507464,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3078.23763021875,3078.23763021875,1009.1,949.0,11.539894179841273,17.35687810925373,5.830208333328127,0.352006773,0.221870067
47.4,11.8,712.0,712.0,123.0,70.0,6.666666667,71.5,14.5,9.0,128.0,63.0,167.0,31.0,7.5,15.0,-20.6,254.0,123.0,51.73333333,34.4,-0.6,-2.8,-5.6,-7.2,-15.6,-0.6,-2.2,-4.4,-8.3,-11.1,3314.4,3314.4,881.725,969.5,10.92,16.26,5.57,0.30747505399999997,0.173055823
56.8,11.8,499.9,499.9,118.8888889,73.55555556,7.444444444,82.0,13.66666667,15.0,145.0,65.5,162.0,15.0,91.0,20.5,-25.5,281.6666667,125.3333333,114.9888889,33.9,-0.5,-4.3,-4.9,-8.2,-9.3,0.0,-3.2,-6.6,-11.0,-11.0,3458.6,3458.6,986.26,978.6666667000003,9.65,15.65,3.79,0.40547642899999997,0.257054752
51.7,11.8,739.1809523793651,739.1809523793651,111.0,70.5,9.5,59.5,9.0,8.656249999906251,118.94140625,50.80348258716418,177.58582089701494,35.6019900497015,26.17866071430001,20.801655052036583,-22.12578125,216.0,108.0,80.3,36.19900497507464,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3078.23763021875,3078.23763021875,989.3,661.0,11.539894179841273,17.35687810925373,5.830208333328127,0.343929032,0.214247897
49.7,11.8,473.9,473.9,119.125,69.875,5.5,94.0,16.5,6.666666667,136.0,68.66666667,142.66666669999995,8.0,89.0,34.33333333,-20.9,343.0,177.5,80.175,32.76666667,-1.3,-2.366666667,-6.466666667,-7.2,-9.433333333,-1.1,-3.1,-7.2,-9.6,-9.6,3638.466667,3638.466667,893.3625,1157.5,9.55,14.59666667,4.5033333330000005,0.45290932899999997,0.251711685
56.5,11.8,476.25,476.25,112.0,67.5,7.666666667,89.66666667,11.6,13.0,144.0,72.0,150.5,10.5,23.0,16.5,-23.05,304.6666667,141.2,80.23333333,33.35,0.0,-2.8,-5.8,-7.5,-9.15,-0.85,-3.05,-5.8,-8.9,-11.7,3693.5,3693.5,891.6333332999999,803.4,9.26,14.94,3.59,0.438289279,0.280731104
47.0,11.8,595.6,595.6,121.1428571,77.28571429,10.14285714,76.4,12.0,5.5,121.5,63.5,164.5,18.0,14.2,19.4,-22.8,213.6,139.2,76.04285714,33.6,-1.65,-3.6,-5.3,-7.5,-13.6,-1.1,-2.2,-5.0,-9.2,-10.55,3304.8,3304.8,1048.275,911.2,10.63,15.94,5.315,0.39045561799999995,0.247384094
55.0,11.8,637.0333333,637.0333333,118.3333333,78.66666667,9.0,80.0,14.75,15.0,127.3333333,68.66666667,165.0,27.0,15.75,31.25,-23.7,287.6666667,176.5,53.7,35.0,-0.4,-3.333333333,-5.166666667,-7.766666667000001,-11.26666667,-0.3666666670000001,-2.933333333,-4.4,-6.8666666670000005,-12.2,3395.2,3395.2,1013.866667,1116.5,10.36,15.99333333,4.726666667,0.313432038,0.18975008100000001
58.9,11.8,543.9,543.9,117.0,73.0,11.5,96.0,14.0,18.0,145.0,60.0,167.0,21.0,27.0,31.0,-26.1,355.5,194.5,134.45,34.4,-1.1,-2.2,-5.0,-6.7,-11.1,-1.1,-3.3,-6.1,-8.3,-10.0,3506.6,3506.6,1218.6,1076.0,9.85,16.2,3.5,0.365798709,0.223992295
56.6,11.8,596.0,596.0,114.2,81.4,11.8,83.5,11.25,13.66666667,130.0,70.33333333,159.66666669999995,12.66666667,16.0,25.0,-24.43333333,254.0,144.75,92.66,33.7,-0.7666666670000001,-3.333333333,-5.366666667,-6.8666666670000005,-12.6,-0.3666666670000001,-3.133333333,-5.933333332999999,-7.033333333,-10.93333333,3488.95,3488.95,1196.74,897.5,10.13,15.68333333,4.576666667,0.328320615,0.205052228
55.1,11.8,437.2,437.2,118.6,70.8,11.2,90.66666667,13.5,15.0,136.0,69.0,144.0,12.0,37.2,22.25,-23.9,415.0,190.75,154.22,33.85,-0.6,-3.9,-6.1,-7.2,-8.9,-1.1,-3.3,-7.2,-7.2,-8.9,3078.23763021875,3078.23763021875,1226.32,1143.25,9.13,14.885,3.64,0.47597863,0.30329572899999996
56.2,11.8,445.8,445.8,119.0,71.5,7.75,82.0,16.5,20.0,144.0,75.0,157.0,5.0,29.0,25.5,-24.4,254.0,115.5,72.25,33.9,-0.6,-3.9,-6.7,-6.7,-9.4,0.0,-2.2,-4.4,-7.2,-8.9,3078.23763021875,3078.23763021875,839.86,1034.0,9.04,14.67,3.41,0.305195689,0.184516858
52.9,11.8,689.8,689.8,100.5,80.0,11.5,51.15333333359999,2.0,11.0,110.0,64.0,164.0,28.0,3.0,10.5,-25.0,190.32577778,159.0,58.45,36.7,-0.6,-3.3,-5.0,-6.7,-10.6,-3.3,-3.3,-4.4,-6.7,-10.6,3018.4,3018.4,1145.6,229.0,11.01,16.34,5.68,0.35712944799999996,0.218076443
56.6,11.8,496.45,496.45,117.25,72.25,7.5,73.5,11.0,19.5,143.5,69.0,158.5,10.5,79.5,33.0,-24.7,317.5,141.33333330000005,94.875,33.6,-1.1,-3.3,-5.0,-7.2,-10.0,-0.3,-4.45,-5.25,-8.9,-10.0,3634.2,3634.2,983.625,940.6666667000003,9.59,15.595,3.58,0.347637015,0.22877468399999998
51.5,11.8,739.1809523793651,739.1809523793651,107.76846590874999,72.21360479806819,10.498051948056819,51.15333333359999,8.499031007837209,8.656249999906251,118.94140625,50.80348258716418,177.58582089701494,35.6019900497015,26.17866071430001,20.801655052036583,-22.12578125,190.32577778,127.89341085197675,73.16801316727273,36.19900497507464,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3078.23763021875,3078.23763021875,1047.135475752273,625.8310077569769,11.539894179841273,17.35687810925373,5.830208333328127,0.34013797,0.186073958
49.9,11.8,683.3,683.3,121.25,78.25,13.5,51.15333333359999,8.0,13.5,118.0,63.33333333,165.0,19.0,101.5,33.5,-24.45,190.32577778,87.5,51.025,34.8,-2.2,-2.2,-5.0,-7.2,-8.9,-2.5,-3.9,-5.0,-7.25,-12.25,3317.55,3317.55,1115.4,589.0,10.775,16.08333333,5.435,0.404964396,0.252683283
56.1,11.8,506.2,506.2,131.0,68.0,8.0,75.0,12.0,12.0,141.0,66.0,154.0,9.0,2.0,6.0,-23.9,229.0,152.0,152.4,33.3,0.0,-2.8,-5.6,-6.7,-8.9,0.0,-2.2,-5.6,-6.7,-11.1,3637.9,3637.9,1082.6,964.0,9.58,15.39,3.76,0.35522501,0.230923173
51.9,11.8,567.0333333,567.0333333,107.4,74.4,8.4,90.0,10.5,17.33333333,124.0,67.66666667,159.66666669999995,10.33333333,8.666666667000001,26.0,-25.56666667,432.0,151.25,63.74,33.33333333,-0.3666666670000001,-3.133333333,-5.366666667,-7.233333332999999,-11.06666667,-2.233333333,-3.866666667,-4.6,-7.2,-10.0,3379.266667000001,3379.266667000001,935.26,728.5,9.97,15.55333333,4.393333333,0.33621390799999995,0.198923063
54.8,11.8,533.7,533.7,123.0,66.5,8.0,88.0,12.5,11.0,128.0,69.0,159.0,13.0,72.0,29.33333333,-23.3,216.0,122.0,109.6,33.9,-1.1,-2.2,-5.6,-7.8,-15.0,0.0,-3.3,-6.7,-6.7,-10.0,3576.0,3576.0,937.8,960.5,10.12,15.58,4.66,0.406630204,0.257260958
45.2,11.8,1009.5,1009.5,123.0,67.0,9.0,25.0,6.0,0.0,104.0,34.0,196.0,72.0,19.0,39.0,-17.2,203.0,175.0,59.9,39.4,0.0,-3.9,-5.0,-7.8,-9.4,0.0,-3.3,-4.4,-6.7,-8.9,2600.2,2600.2,923.3,621.0,13.6,19.7,7.5,0.40559673,0.248591725
36.6,11.8,739.1809523793651,739.1809523793651,80.5,65.0,10.5,51.15333333359999,3.5,8.656249999906251,118.94140625,50.80348258716418,177.58582089701494,35.6019900497015,4.0,20.5,-22.12578125,190.32577778,57.0,53.1,36.19900497507464,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3078.23763021875,3078.23763021875,884.3,290.0,11.539894179841273,17.35687810925373,5.830208333328127,0.473759196,0.27692946399999996
40.4,11.8,739.1809523793651,739.1809523793651,84.0,65.0,8.0,1.0,5.0,8.656249999906251,118.94140625,50.80348258716418,177.58582089701494,35.6019900497015,26.17866071430001,20.801655052036583,-22.12578125,51.0,140.0,51.1,36.19900497507464,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3078.23763021875,3078.23763021875,856.3,354.0,11.539894179841273,17.35687810925373,5.830208333328127,0.38564646,0.222817677
37.1,11.8,739.1809523793651,739.1809523793651,107.76846590874999,72.21360479806819,10.498051948056819,51.15333333359999,8.499031007837209,8.656249999906251,118.94140625,50.80348258716418,177.58582089701494,35.6019900497015,26.17866071430001,20.801655052036583,-22.12578125,190.32577778,127.89341085197675,73.16801316727273,36.19900497507464,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3078.23763021875,3078.23763021875,1047.135475752273,625.8310077569769,11.539894179841273,17.35687810925373,5.830208333328127,0.392489219,0.232924966
21.0,11.8,739.1809523793651,739.1809523793651,91.0,66.0,7.0,51.15333333359999,0.0,8.656249999906251,118.94140625,35.0,194.0,51.0,3.0,1.0,-22.12578125,190.32577778,0.0,60.7,40.0,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3078.23763021875,3078.23763021875,859.5,0.0,11.539894179841273,19.15,5.830208333328127,0.591036946,0.312806959
39.9,11.8,739.1809523793651,739.1809523793651,97.66666667,68.0,8.0,24.0,8.0,8.656249999906251,118.94140625,41.0,188.0,36.0,8.5,34.5,-22.12578125,102.0,112.0,62.13333333,37.8,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3078.23763021875,3078.23763021875,899.6333332999999,589.5,11.539894179841273,18.14,5.830208333328127,0.499950964,0.292285371
33.3,11.8,985.7,985.7,83.5,55.0,11.5,3.5,2.5,0.0,94.0,23.0,195.0,66.0,12.0,5.0,-16.7,51.0,83.0,64.5,38.9,-0.6,-2.2,-5.0,-6.7,-10.0,-5.0,-5.0,-5.0,-7.2,-8.9,3078.23763021875,3078.23763021875,972.95,171.0,13.89,19.81,7.97,0.526727313,0.31369954699999997
27.1,11.8,998.85,998.85,89.0,66.0,13.0,51.15333333359999,4.0,0.0,96.5,25.0,198.0,66.0,22.0,4.0,-17.2,190.32577778,64.0,74.2,39.15,-1.7,-3.35,-4.7,-6.95,-10.0,0.0,-3.9,-5.3,-7.25,-11.65,2496.85,2496.85,968.7,181.0,14.01,19.935,8.075,0.604504082,0.326010471
39.1,11.8,739.1809523793651,739.1809523793651,107.76846590874999,72.21360479806819,10.498051948056819,51.15333333359999,8.499031007837209,8.656249999906251,118.94140625,50.80348258716418,177.58582089701494,35.6019900497015,26.17866071430001,20.801655052036583,-22.12578125,190.32577778,127.89341085197675,73.16801316727273,36.19900497507464,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3078.23763021875,3078.23763021875,1047.135475752273,625.8310077569769,11.539894179841273,17.35687810925373,5.830208333328127,0.441308895,0.266906348
44.6,11.8,1012.0,1012.0,101.0,69.0,10.0,51.15333333359999,6.0,2.0,99.0,38.0,189.0,57.0,22.0,35.0,-17.8,190.32577778,137.0,64.0,38.3,-0.6,-4.4,-4.4,-8.3,-9.4,0.0,-2.8,-5.0,-7.2,-8.9,2615.9,2615.9,949.3,459.0,13.62,19.01,8.22,0.337167602,0.215696888
44.2,11.8,921.8,921.8,97.5,71.5,8.5,16.0,7.5,1.0,102.0,31.0,190.0,68.0,3.5,7.5,-19.4,76.0,89.0,62.1,40.0,-2.2,-2.2,-6.7,-6.7,-10.6,0.0,-2.8,-4.4,-6.7,-9.4,2632.1,2632.1,934.35,424.5,13.48,19.6,7.36,0.394077965,0.23698519899999998
46.0,11.8,739.1809523793651,739.1809523793651,101.0,66.0,12.0,51.15333333359999,9.0,8.656249999906251,118.94140625,34.0,194.0,66.0,16.0,43.0,-22.12578125,190.32577778,155.0,86.1,38.3,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,2585.9,2585.9,964.7,759.0,11.539894179841273,19.57,5.830208333328127,0.40339195200000005,0.246391544
39.8,11.8,1154.3,1154.3,87.0,57.0,9.0,12.0,3.0,0.0,86.0,25.0,204.0,80.0,5.0,2.0,-14.4,152.0,140.0,64.8,38.9,0.0,-5.0,-5.0,-7.2,-9.4,-1.1,-3.9,-9.4,-9.4,-9.4,2142.5,2142.5,944.0,206.0,15.04,20.41,9.68,0.505996728,0.294920181
49.8,11.8,739.1809523793651,739.1809523793651,102.0,70.0,7.0,20.0,3.0,8.656249999906251,118.94140625,50.80348258716418,177.58582089701494,35.6019900497015,3.0,4.0,-22.12578125,76.0,66.66666667,69.6,36.19900497507464,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,2692.8,2692.8,964.7,212.3333333,11.539894179841273,17.35687810925373,5.830208333328127,0.43396970100000004,0.26888255899999997
41.6,11.8,977.8,977.8,101.6666667,63.0,8.0,23.0,5.5,3.0,103.5,24.5,199.0,71.0,114.0,28.0,-21.35,178.0,152.5,53.93333333,40.0,-1.05,-3.55,-6.65,-8.3,-10.2,-0.25,-6.05,-6.05,-6.9,-10.25,2528.8,2528.8,840.6666667000003,408.5,13.705,20.13,7.275,0.556997333,0.337080915
31.3,11.8,739.1809523793651,739.1809523793651,107.76846590874999,72.21360479806819,10.498051948056819,51.15333333359999,8.499031007837209,8.656249999906251,118.94140625,50.80348258716418,177.58582089701494,35.6019900497015,26.17866071430001,20.801655052036583,-22.12578125,190.32577778,127.89341085197675,73.16801316727273,36.19900497507464,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3078.23763021875,3078.23763021875,1047.135475752273,625.8310077569769,11.539894179841273,17.35687810925373,5.830208333328127,0.60700048,0.348474424
45.1,11.8,739.1809523793651,739.1809523793651,107.76846590874999,72.21360479806819,10.498051948056819,51.15333333359999,8.499031007837209,8.656249999906251,118.94140625,50.80348258716418,177.58582089701494,35.6019900497015,26.17866071430001,8.0,-22.12578125,190.32577778,127.89341085197675,73.16801316727273,36.19900497507464,-1.1451822916875,-3.3308593749843753,-5.460807291703125,-7.59895833334375,-10.766145833484375,-0.801953125015625,-3.487630208328126,-5.3199218749999995,-7.462499999999995,-9.7703125,3078.23763021875,3078.23763021875,1047.135475752273,625.8310077569769,11.539894179841273,17.35687810925373,5.830208333328127,0.481746595,0.305806987
42.6,11.8,924.35,924.35,99.66666667,70.66666667,9.333333332999999,27.0,8.0,3.5,103.5,27.0,196.0,58.5,7.5,27.0,-21.95,169.33333330000005,152.33333330000005,49.96666667,39.15,-2.2,-3.6,-6.95,-7.8,-9.15,-0.55,-5.85,-5.85,-6.7,-9.15,2604.2,2604.2,958.1333333,537.6666667000002,13.42,19.64,7.195,0.5078986560000001,0.295707773
