Year,State,Ag District,County,yield,price_received,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,DYFG,DYTS,EMNT,EMSD,EMSN,EMXP,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,NDVI,EVI,GPP,SSM_0,SSM_10,SSM_40,SSM_100,NDWI
2012,ILLINOIS,SOUTHWEST,PERRY,23.3,6.87,925.8,925.8,86,58,6,14.31190476,4.6,0,96,4,203,76,8,26,-13.85,105.4333333,96.9047619,92.5,41.65,-0.3,-3.6,-4.7,-7.25,-13.85,-0.6,-2.5,-5.3,-8.3,-10.55,2088.5,2088.5,859,327.2333333,14.96,21.755,8.17,0.542342316,0.382031508,550.0482409,0.288717956,0.296353926,0.207310596,0.362345532,-0.009393501
2012,ILLINOIS,SOUTHWEST,PULASKI,64.4,6.87,732.1374859,732.1374859,94.22068739,58.54291243,6.577261015,14.31190476,4.6,0.481111111,111.7491667,18.11468927,179.350565,51.84067797,26,10,-15.66638889,105.4333333,96.9047619,67.28675868,39.89522599,-0.71525,-2.775222222,-4.970694444,-7.527222222,-10.26272222,-0.979222222,-3.467472222,-6.862111111,-8.27325,-10.07819444,2564.547816,2564.547816,767.4083634,327.2333333,12.92110452,19.16842655,6.682430556,0.585983975,0.379414892,757.8728847,0.282738838,0.29054413,0.2058555,0.373338096,0.002446403
2012,ILLINOIS,SOUTHWEST,RANDOLPH,45.5,6.87,989.4,989.4,91,55.5,6,14.31190476,4.6,0,95,5,203,85,11.33333333,17.33333333,-10,105.4333333,96.9047619,47.75,42.8,-2.2,-2.2,-4.4,-7.2,-10,0,-2.2,-4.4,-9.4,-9.4,2057.85,2057.85,693.25,327.2333333,15.23,22.12,8.34,0.559605737,0.374372815,503.3309479,0.285900491,0.287238833,0.188326358,0.350070876,0.000773473
2012,ILLINOIS,SOUTHWEST,ST CLAIR,58.6,6.87,732.1374859,732.1374859,94.22068739,58.54291243,6.577261015,14.31190476,4.6,0.481111111,111.7491667,18.11468927,179.350565,51.84067797,18.17579909,16.69396135,-15.66638889,105.4333333,96.9047619,67.28675868,39.89522599,-0.71525,-2.775222222,-4.970694444,-7.527222222,-10.26272222,-0.979222222,-3.467472222,-6.862111111,-8.27325,-10.07819444,2564.547816,2564.547816,767.4083634,327.2333333,12.92110452,19.16842655,6.682430556,0.512191255,0.349070408,558.4189777,0.305319533,0.309108728,0.234159684,0.359552188,-0.003107488
2012,ILLINOIS,SOUTHWEST,UNION,53.3,6.87,732.1374859,732.1374859,89,56,11,14.31190476,4.6,0.481111111,111.7491667,18.11468927,179.350565,51.84067797,2,2,-15.66638889,105.4333333,96.9047619,65.3,39.89522599,-0.71525,-2.775222222,-4.970694444,-7.527222222,-10.26272222,-0.979222222,-3.467472222,-6.862111111,-8.27325,-10.07819444,2564.547816,2564.547816,823.7,327.2333333,12.92110452,19.16842655,6.682430556,0.698986329,0.432962738,523.4261431,0.301538401,0.301442419,0.227904228,0.337037787,0.012151562
2012,ILLINOIS,SOUTHWEST,WASHINGTON,21.1,6.87,946.4,946.4,84,55,11,9,3,0,85,11,190,66,18.17579909,16.69396135,-14.4,178,152,71.1,42.2,0,-2.8,-4.4,-6.7,-14.4,-1.1,-2.8,-4.4,-6.7,-8.9,2115.2,2115.2,911.3,279,14.79,20.7,8.88,0.487708262,0.340937393,544.9473248,0.300632238,0.310983189,0.252593658,0.355875816,-0.015288159
2012,ILLINOIS,SOUTHWEST,WILLIAMSON,33.7,6.87,958.6,958.6,94.22068739,58.54291243,6.577261015,14.31190476,4.6,0,87,5,202,78,18.17579909,16.69396135,-13.3,105.4333333,96.9047619,67.28675868,42.2,-0.6,-2.2,-5,-6.7,-10.6,-1.7,-3.3,-6.7,-6.7,-10.6,1903.8,1903.8,767.4083634,327.2333333,15.31,21.97,8.64,0.620554326,0.398813264,515.6379158,0.285536837,0.287140484,0.192764265,0.363419661,0.004539602
2012,ILLINOIS,WEST,ADAMS,76,6.87,856.1,856.1,97,51,6,14.31190476,4.6,0,102,19,186,60,96,47,-13.9,105.4333333,96.9047619,59.4,40.6,-2.8,-2.8,-4.4,-7.8,-9.4,-1.7,-7.8,-7.8,-7.8,-11.1,2410.4,2410.4,654.3,327.2333333,13.71,19.66,7.76,0.475343672,0.31144913,428.4833038,0.27257026,0.284930062,0.202369777,0.346666086,-0.0045093
2012,ILLINOIS,WEST,BROWN,87,6.87,732.1374859,732.1374859,92,53,5,12,3,0.481111111,111.7491667,18.11468927,179.350565,51.84067797,18.17579909,16.69396135,-15.66638889,76,48,102.9,39.89522599,-0.71525,-2.775222222,-4.970694444,-7.527222222,-10.26272222,-0.979222222,-3.467472222,-6.862111111,-8.27325,-10.07819444,2564.547816,2564.547816,687.9,210,12.92110452,19.16842655,6.682430556,0.515307544,0.330011778,464.7740794,0.2723132,0.286612428,0.220221184,0.347220556,0.00464884
2012,ILLINOIS,WEST,FULTON,114.5,6.87,613.4,613.4,78,52.25,6,14.31190476,4.6,0,126,22,178,46,3.666666667,11,-16.7,105.4333333,96.9047619,54.275,38.9,-0.6,-3.3,-5,-6.7,-8.9,-1.1,-3.3,-12.2,-12.2,-12.2,2810.4,2810.4,673.95,327.2333333,11.99,18.56,5.41,0.467094499,0.292400813,461.8474237,0.277654548,0.287320731,0.191702358,0.351408122,0.005108176
2012,ILLINOIS,WEST,HANCOCK,134.3,6.87,763,763,91.5,59.5,5,20,5,0,107,20.25,183.25,46,11.5,20.5,-14.575,139.5,139.5,56.85,40.425,-0.85,-3.325,-6.225,-8.6,-9.7,-1,-5.4,-8.025,-8.025,-10.425,2559.933333,2559.933333,727.75,373.5,13.115,19.11,7.12,0.409435641,0.257576521,427.1781693,0.274167085,0.288193698,0.182023701,0.35164588,-0.001929736
2012,ILLINOIS,WEST,HENDERSON,162.6,6.87,699.9,699.9,95,56,7,14.31190476,4.6,0,100,23,176,44,18.17579909,16.69396135,-15.6,105.4333333,96.9047619,61.7,39.4,0,-3.3,-4.4,-6.7,-9.4,-1.1,-8.9,-8.9,-8.9,-8.9,2665.2,2665.2,742.35,327.2333333,12.65,18.48,6.82,0.398773573,0.240335995,397.821723,0.270503124,0.285174819,0.186502006,0.353750017,0.0059919
2012,ILLINOIS,WEST,KNOX,160.8,6.87,612.1,612.1,90.16666667,61.33333333,5.166666667,21,6,0.5,126,28.75,171,38,12.25,18.75,-17.5,102,81,61.11666667,38.75,-1,-2.625,-4.85,-7.25,-9.6,-1.125,-2.475,-9.725,-11.95,-11.95,2913.2,2913.2,736.8166667,311,11.73,17.9625,5.5025,0.415497255,0.260669379,430.1455616,0.274489596,0.285690412,0.189395732,0.351718275,0.002138043
2012,ILLINOIS,WEST,MCDONOUGH,139,6.87,751,751,105.5,51.5,4.5,14.31190476,4,0,116,19,188,51,18.17579909,16.69396135,-13.3,105.4333333,76,52.45,39.4,-2.2,-2.2,-4.4,-9.4,-9.4,-2.8,-2.8,-12.2,-12.2,-12.2,2621.8,2621.8,626.9,247,12.88,19.15,6.62,0.403398433,0.244249237,376.8201007,0.274466668,0.286703484,0.181360035,0.34873006,-0.004709513
2012,ILLINOIS,WEST,SCHUYLER,75.9,6.87,699.9,699.9,94,52.33333333,4,8.5,3.5,0,116,20,180,48,8,25,-13.9,63.5,48,95.93333333,40,-0.6,-2.2,-5,-7.2,-9.4,-1.7,-8.3,-8.3,-8.3,-11.1,2682.2,2682.2,662.9333333,203.5,12.61,18.68,6.55,0.492156729,0.314928051,433.9996493,0.275156759,0.286397007,0.202126521,0.347155094,0.005464965
2012,ILLINOIS,WEST,WARREN,164.9,6.87,632.6,632.6,77,59,7,14.31190476,4.6,1,122,20,178,39,19,11,-18.3,105.4333333,96.9047619,65.5,38.9,-1.1,-3.3,-4.4,-8.9,-8.9,-0.6,-2.2,-13.3,-13.3,-13.3,2564.547816,2564.547816,841.9,327.2333333,12.23,18.96,5.5,0.363359797,0.220867384,359.9466202,0.273455464,0.285495671,0.188603959,0.351890091,-0.001812753
2012,ILLINOIS,WEST SOUTHWEST,BOND,33.3,6.87,732.1374859,732.1374859,103,65,10,14.31190476,4.6,0.481111111,111.7491667,18.11468927,179.350565,51.84067797,18.17579909,16.69396135,-15.66638889,105.4333333,96.9047619,138.7,39.89522599,-0.71525,-2.775222222,-4.970694444,-7.527222222,-10.26272222,-0.979222222,-3.467472222,-6.862111111,-8.27325,-10.07819444,2564.547816,2564.547816,1152.7,327.2333333,12.92110452,19.16842655,6.682430556,0.515227905,0.344959361,492.3964007,0.304807575,0.317141795,0.25779441,0.347302595,-0.007363383
2012,ILLINOIS,WEST SOUTHWEST,CALHOUN,93.8,6.87,732.1374859,732.1374859,89,55,9,14.31190476,4.6,0.481111111,111.7491667,18.11468927,179.350565,51.84067797,18.17579909,16.69396135,-15.66638889,105.4333333,96.9047619,48.3,39.89522599,-0.71525,-2.775222222,-4.970694444,-7.527222222,-10.26272222,-0.979222222,-3.467472222,-6.862111111,-8.27325,-10.07819444,2564.547816,2564.547816,708.4,327.2333333,12.92110452,19.16842655,6.682430556,0.593551159,0.363400421,379.6196144,0.290992376,0.291048349,0.181977068,0.33556441,0.015777637
2012,ILLINOIS,WEST SOUTHWEST,CASS,113.2,6.87,732.1374859,732.1374859,87,51,5,6.5,3.5,0.481111111,111.7491667,18.11468927,179.350565,51.84067797,5.5,13,-15.66638889,51,55.5,99.55,39.89522599,-0.71525,-2.775222222,-4.970694444,-7.527222222,-10.26272222,-0.979222222,-3.467472222,-6.862111111,-8.27325,-10.07819444,2564.547816,2564.547816,668.55,199,12.92110452,19.16842655,6.682430556,0.424706573,0.248278651,443.1571879,0.275048949,0.294965964,0.225970117,0.351008263,-0.006452478
2012,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,129.2,6.87,822.2,822.2,91.85714286,60,7,14.31190476,4.6,0,95.5,12,186,64,13.75,23,-13.6,105.4333333,96.9047619,88.71428571,40.3,-0.3,-3.05,-5.55,-6.7,-9.15,-1.95,-4.45,-6.4,-7.8,-9.15,2219.1,2219.1,828.9285714,327.2333333,13.905,20.235,7.57,0.36463576,0.212133144,374.9703245,0.289864769,0.305369473,0.222233412,0.34722906,-0.019131788
2012,ILLINOIS,WEST SOUTHWEST,GREENE,103.4,6.87,723.9,723.9,114,62,8,14.31190476,4.6,0,111,18,188,47,13,17,-15,105.4333333,96.9047619,73.2,39.4,-0.6,-3.3,-6.1,-7.2,-10.6,-1.1,-5.6,-5.6,-10.6,-10.6,2494.4,2494.4,875.9,327.2333333,13.23,19.39,7.08,0.454688246,0.283553017,492.0271345,0.292491235,0.304065934,0.211198102,0.339017717,-0.004106657
2012,ILLINOIS,WEST SOUTHWEST,JERSEY,81.6,6.87,732.1374859,732.1374859,89,57,10,4,3,0.481111111,111.7491667,18.11468927,179.350565,51.84067797,10,2,-15.66638889,25,25,69.9,39.89522599,-0.71525,-2.775222222,-4.970694444,-7.527222222,-10.26272222,-0.979222222,-3.467472222,-6.862111111,-8.27325,-10.07819444,2564.547816,2564.547816,814.4,75,12.92110452,19.16842655,6.682430556,0.516310072,0.32662966,491.6771606,0.296093282,0.293011326,0.191993349,0.325207779,0.00227349
2012,ILLINOIS,WEST SOUTHWEST,MACOUPIN,85.7,6.87,782.3,782.3,86.6,54.6,8.4,6,3,0,104,16,187,59,8,27,-15.6,51,51,67.82,40,-1.1,-3.3,-5,-7.2,-9.4,-1.1,-2.2,-4.4,-6.7,-8.9,2462.9,2462.9,837.15,101,13.45,19.67,7.23,0.46619902,0.281718504,485.9854011,0.298712835,0.303209555,0.212342405,0.340725802,-0.009317254
2012,ILLINOIS,WEST SOUTHWEST,MADISON,54.8,6.87,732.1374859,732.1374859,90.66666667,57,9.666666667,14.31190476,4.6,0.481111111,111.7491667,18.11468927,179.350565,51.84067797,5,32,-15.66638889,105.4333333,96.9047619,63.16666667,39.89522599,-0.71525,-2.775222222,-4.970694444,-7.527222222,-10.26272222,-0.979222222,-3.467472222,-6.862111111,-8.27325,-10.07819444,2564.547816,2564.547816,830.0666667,327.2333333,12.92110452,19.16842655,6.682430556,0.516088945,0.330671827,528.2632886,0.307153378,0.310864417,0.233984803,0.354946216,-0.001452343
2012,ILLINOIS,WEST SOUTHWEST,MONTGOMERY,73.2,6.87,732.1374859,732.1374859,89,57,7,14.31190476,4.6,0.481111111,111.7491667,18.11468927,179.350565,51.84067797,18.17579909,1,-15.66638889,105.4333333,96.9047619,144.5,39.89522599,-0.71525,-2.775222222,-4.970694444,-7.527222222,-10.26272222,-0.979222222,-3.467472222,-6.862111111,-8.27325,-10.07819444,2564.547816,2564.547816,982.4,327.2333333,12.92110452,19.16842655,6.682430556,0.434727053,0.267372495,482.4664826,0.299661683,0.304611153,0.223552676,0.346066291,-0.011713819
2012,ILLINOIS,WEST SOUTHWEST,MORGAN,112.4,6.87,803.85,803.85,90.5,57.5,8.5,7,2,0,108.5,16,192.5,61,12.5,17.5,-15.25,76,63,116.05,40.3,0,-2.5,-4.7,-6.95,-10.3,-0.3,-2.2,-6.65,-6.95,-10.3,2381.2,2381.2,836.5,195,13.705,20.25,7.155,0.404486151,0.244955636,434.0608762,0.284632089,0.306052971,0.240763688,0.353625888,-0.013588124
2012,ILLINOIS,WEST SOUTHWEST,PIKE,90.5,6.87,732.1374859,732.1374859,79,51,5,14.31190476,4.6,0,101,18.11468927,179.350565,51.84067797,2,16.69396135,-16.7,105.4333333,96.9047619,83.3,39.89522599,-0.6,-2.8,-5,-6.7,-8.9,-0.6,-5.6,-5.6,-8.9,-8.9,2358.3,2358.3,653.4,327.2333333,12.92110452,19.16842655,7.13,0.470270067,0.307655965,428.923969,0.275179944,0.286364796,0.210540098,0.339111487,-0.000476819
2012,ILLINOIS,WEST SOUTHWEST,SANGAMON,131.3,6.87,813.2,813.2,92.14285714,56.14285714,4.571428571,9.5,4.5,0,101.5,14,190.5,56.5,22.4,29,-14.15,89,85,65.42857143,39.7,-0.3,-3.6,-5,-7.25,-11.1,-0.85,-5,-9.2,-9.2,-10.6,2376.1,2376.1,659.7142857,289.5,13.78,20.05,7.505,0.398610658,0.232455562,418.0819,0.286097073,0.302744914,0.217911718,0.35004971,-0.016810412
2012,ILLINOIS,WEST SOUTHWEST,SCOTT,117.3,6.87,743.75,743.75,95.5,59.5,6.5,14.31190476,4.6,0,109,16,187.5,55.5,18,15,-15.3,105.4333333,96.9047619,92.5,40,-0.3,-3.3,-5.55,-7.5,-10,-0.55,-6.7,-6.7,-9.2,-10.6,2460.25,2460.25,832.25,327.2333333,13.33,19.835,6.835,0.433167084,0.275152024,481.1489073,0.279779192,0.300279291,0.235876158,0.352581905,-0.004401194
2011,ILLINOIS,CENTRAL,DE WITT,177.6,6.25,683.1595556,683.1595556,119.3643971,75.75274901,13.24232195,35.37254902,6.860294118,5.926502732,110.9368852,32.03169399,157.3762295,37.89262295,4,8,-22.51696721,346.1348039,279.9019608,70.27703554,37.66778689,-0.773825137,-2.990191257,-5.635136612,-8.472222222,-10.83751634,-0.885300546,-3.054071038,-5.825245902,-8.765273224,-11.53647541,3218.651479,3218.651479,1184.831068,651.5269608,11.68776667,17.24772404,6.215300546,0.325342462,0.171478202,325.093526,0.317681185,0.334079435,0.188709404,0.364685316,0.024434232
2011,ILLINOIS,CENTRAL,LOGAN,173.4,6.25,583.6,583.6,120.2,74.6,5.4,33,6,6,117,32,154,27,14.33333333,14,-22.2,279,262.5,45.72,37.8,-1.1,-2.2,-5,-7.2,-8.9,-1.7,-2.8,-5.6,-10,-10,3303.2,3303.2,879.14,559.5,11.25,16.92,5.59,0.305860512,0.181261937,320.3414733,0.316217561,0.330729181,0.191746982,0.358851668,0.024453328
2011,ILLINOIS,CENTRAL,MACON,153.2,6.25,715.4,715.4,117,74.5,5.5,35.37254902,6.860294118,3.5,101.5,30.5,155.5,34.5,71.66666667,22,-20.25,346.1348039,279.9019608,52.6,37.75,-1.9,-3,-4.95,-8.25,-9.65,-0.8,-3,-4.95,-9.95,-9.95,3036.85,3036.85,855.35,651.5269608,12.2,17.295,7.1,0.322552346,0.179290874,341.4744157,0.32602006,0.334510731,0.211159247,0.370536994,0.019999955
2011,ILLINOIS,CENTRAL,MARSHALL,178.4,6.25,683.1595556,683.1595556,112.5,70.5,16,39,4,5.926502732,110.9368852,32.03169399,157.3762295,37.89262295,20.5,34.5,-22.51696721,406,381,71.1,37.66778689,-0.773825137,-2.990191257,-5.635136612,-8.472222222,-10.83751634,-0.885300546,-3.054071038,-5.825245902,-8.765273224,-11.53647541,3218.651479,3218.651479,1193.25,646,11.68776667,17.24772404,6.215300546,0.339175145,0.200297254,293.219363,0.320229813,0.340926864,0.185964878,0.352881135,0.035454215
2011,ILLINOIS,CENTRAL,MASON,142.7,6.25,683.1595556,683.1595556,105,73,16,35.37254902,6.860294118,5.926502732,110.9368852,32.03169399,157.3762295,37.89262295,1,3,-22.51696721,346.1348039,279.9019608,49.5,37.66778689,-0.773825137,-2.990191257,-5.635136612,-8.472222222,-10.83751634,-0.885300546,-3.054071038,-5.825245902,-8.765273224,-11.53647541,3218.651479,3218.651479,1071.2,651.5269608,11.68776667,17.24772404,6.215300546,0.354560674,0.189968848,354.4851114,0.3273205,0.343872701,0.230489843,0.362872225,0.023803664
2011,ILLINOIS,CENTRAL,MCLEAN,159.6,6.25,593.2333333,593.2333333,109.8888889,69.77777778,9.888888889,26,5,8.666666667,121.6666667,37,146.3333333,33.33333333,15,10,-22.93333333,317.5,319,50.01111111,37.56666667,0,-2.766666667,-4.8,-8.7,-12.4,-0.2,-3.333333333,-5.933333333,-8.866666667,-10.2,3540.6,3540.6,937.3555556,540.5,10.77,16.45333333,5.083333333,0.304047666,0.168463801,302.968212,0.317447737,0.338383843,0.187876551,0.358493496,0.028601856
2011,ILLINOIS,CENTRAL,MENARD,169.4,6.25,683.1595556,683.1595556,114,70,12.5,35.37254902,6.860294118,5.926502732,110.9368852,32.03169399,157.3762295,37.89262295,7,20.35497835,-22.51696721,346.1348039,279.9019608,44.95,37.66778689,-0.773825137,-2.990191257,-5.635136612,-8.472222222,-10.83751634,-0.885300546,-3.054071038,-5.825245902,-8.765273224,-11.53647541,3218.651479,3218.651479,975.4,651.5269608,11.68776667,17.24772404,6.215300546,0.349313861,0.21123686,366.9910696,0.321563056,0.334830061,0.208567544,0.358388373,0.0278178
2011,ILLINOIS,CENTRAL,PEORIA,168.9,6.25,686.8,686.8,118,70.33333333,14.33333333,41,7,6,112,37,154,34,45.75,25.33333333,-22.8,356,300,68.5,37.8,0,-2.8,-4.4,-8.9,-8.9,-1.7,-3.9,-5,-9.4,-9.4,3341.1,3341.1,1086.575,863,11.46,16.56,6.35,0.410603531,0.238470381,356.468297,0.333191475,0.348687205,0.225423295,0.367139021,0.033091411
2011,ILLINOIS,CENTRAL,STARK,181.2,6.25,683.1595556,683.1595556,115,66.5,15,38,3.5,5.926502732,110.9368852,32.03169399,157.3762295,37.89262295,21,25.33333333,-22.51696721,406,378.5,62.85,37.66778689,-0.773825137,-2.990191257,-5.635136612,-8.472222222,-10.83751634,-0.885300546,-3.054071038,-5.825245902,-8.765273224,-11.53647541,3218.651479,3218.651479,1118.1,587,11.68776667,17.24772404,6.215300546,0.303494254,0.184696269,259.5073659,0.325612083,0.344742957,0.191500785,0.362497397,0.028730772
2011,ILLINOIS,CENTRAL,TAZEWELL,172.7,6.25,683.1595556,683.1595556,123.25,67.5,8.5,41,5,5.926502732,110.9368852,32.03169399,157.3762295,37.89262295,47,48,-22.51696721,356,330,49.775,37.66778689,-0.773825137,-2.990191257,-5.635136612,-8.472222222,-10.83751634,-0.885300546,-3.054071038,-5.825245902,-8.765273224,-11.53647541,3218.651479,3218.651479,973.475,675,11.68776667,17.24772404,6.215300546,0.347818095,0.201845981,342.7567192,0.32322668,0.339844506,0.198809824,0.35806603,0.029010431
2011,ILLINOIS,CENTRAL,WOODFORD,186.5,6.25,587.4,587.4,121.25,69,11.75,35.37254902,6.860294118,12.5,132.5,37,149.5,33.5,12,21.33333333,-25.55,346.1348039,279.9019608,65.35,38.05,-1.15,-2.2,-5.55,-7.25,-14.15,-1.1,-3.05,-5,-7.2,-15.8,3541.05,3541.05,1040.525,651.5269608,10.645,16.5,4.79,0.332879074,0.196463588,310.7808058,0.319487632,0.341373583,0.191605851,0.352928458,0.037427885
2011,ILLINOIS,EAST,CHAMPAIGN,164.1,6.25,667.1666667,667.1666667,129.3,79.7,8.4,33.66666667,8,5.166666667,111.6666667,33,152.1666667,37,96.5,24.5,-23.25,220.3333333,110.6666667,52.48,37.93333333,-0.5,-2.766666667,-5.15,-8.333333333,-11.05,-0.7,-2.933333333,-5.1,-8.983333333,-10.3,3339.325,3339.325,984.41,502.6666667,11.52333333,17.085,5.96,0.312295671,0.164734497,348.5431177,0.324039894,0.339640569,0.197961045,0.362668543,0.018764766
2011,ILLINOIS,EAST,FORD,137.3,6.25,683.1595556,683.1595556,102,73,7,38,10,5.926502732,110.9368852,32.03169399,157.3762295,37.89262295,20,20.35497835,-22.51696721,305,267,48.3,37.66778689,-0.773825137,-2.990191257,-5.635136612,-8.472222222,-10.83751634,-0.885300546,-3.054071038,-5.825245902,-8.765273224,-11.53647541,3539.9,3539.9,882.9,647,11.68776667,17.24772404,6.215300546,0.28954899,0.160585807,306.1789541,0.317438197,0.342054578,0.181434865,0.357317769,0.026832688
2011,ILLINOIS,EAST,IROQUOIS,155.1,6.25,492,492,138,80.33333333,9,35.37254902,6.860294118,12,134,39,140,24,9.5,24,-27.2,346.1348039,279.9019608,45.56666667,36.7,0,-2.2,-5,-6.7,-12.2,-0.6,-2.2,-6.7,-6.7,-11.1,3744.1,3744.1,998.9333333,651.5269608,10.05,15.8,4.31,0.283625799,0.154059179,296.8724049,0.317525811,0.341535788,0.182933827,0.359699883,0.025749162
2011,ILLINOIS,EAST,KANKAKEE,153.3,6.25,607,607,131.6666667,78.33333333,7.333333333,35.37254902,6.860294118,7,111,38,135,31,19.33333333,16.66666667,-24.4,346.1348039,279.9019608,60.96666667,37.8,0,-2.8,-4.4,-12.2,-12.2,-0.6,-3.3,-5,-7.2,-9.4,3508.7,3508.7,1019.4,651.5269608,10.78,15.95,5.6,0.333845987,0.193442603,312.0832243,0.318560388,0.339791179,0.183001789,0.353210314,0.02975624
2011,ILLINOIS,EAST,LIVINGSTON,155.8,6.25,595.2,595.2,116,73.33333333,9,40,8,8,116.3333333,36.33333333,137.3333333,31,23.75,8,-22.93333333,508,381,53.76666667,37.8,0,-2.8,-4.8,-9.833333333,-12.03333333,-1.3,-4.266666667,-5.366666667,-7.066666667,-12.8,3575.966667,3575.966667,982.5333333,775,10.78666667,16.07,5.5,0.283091462,0.160886149,278.816171,0.31535438,0.341409527,0.187551457,0.357167788,0.030222794
2011,ILLINOIS,EAST,PIATT,157.1,6.25,683.1595556,683.1595556,118.5,74,6.5,35.37254902,6.860294118,5.926502732,110.9368852,32.03169399,157.3762295,37.89262295,24,27,-22.51696721,346.1348039,279.9019608,46.75,37.66778689,-0.773825137,-2.990191257,-5.635136612,-8.472222222,-10.83751634,-0.885300546,-3.054071038,-5.825245902,-8.765273224,-11.53647541,3218.651479,3218.651479,862.75,651.5269608,11.68776667,17.24772404,6.215300546,0.3027729,0.167761393,317.8613615,0.321768287,0.333475126,0.194614012,0.36441519,0.01983197
2011,ILLINOIS,EAST,VERMILION,148.1,6.25,646.45,646.45,128,84.5,10.5,35.37254902,6.860294118,2.5,109,33,153,32.5,8,14.5,-21.95,346.1348039,279.9019608,48.7,37.5,0,-2.5,-5,-11.95,-11.95,-0.55,-2.75,-5.55,-6.7,-10.6,3213.2,3213.2,1083.15,651.5269608,11.765,17.215,6.32,0.324083407,0.17344465,374.7226239,0.3279329,0.350311225,0.208125398,0.3629986,0.02321033
2011,ILLINOIS,EAST SOUTHEAST,CLARK,138.3,6.25,683.1595556,683.1595556,118,86.5,16,35.37254902,6.860294118,5.926502732,110.9368852,32.03169399,157.3762295,37.89262295,2,5.5,-22.51696721,346.1348039,279.9019608,63.75,37.66778689,-0.773825137,-2.990191257,-5.635136612,-8.472222222,-10.83751634,-0.885300546,-3.054071038,-5.825245902,-8.765273224,-11.53647541,3218.651479,3218.651479,1367.1,651.5269608,11.68776667,17.24772404,6.215300546,0.371576082,0.22155519,505.3595948,0.353866854,0.362445761,0.263797282,0.375344022,0.026220866
2011,ILLINOIS,EAST SOUTHEAST,CLAY,121.5,6.25,821.4,821.4,115,94,21,35.37254902,6.860294118,2,97,19,176,54,1,6,-19.4,346.1348039,279.9019608,69.6,38.3,-2.2,-2.2,-5,-8.3,-10.83751634,-1.1,-3.9,-5,-10,-10,2924.8,2924.8,1575.4,651.5269608,13.11,18.82,7.39,0.465974377,0.274258583,525.2849256,0.362108292,0.367384004,0.298716417,0.378860371,0.01686026
2011,ILLINOIS,EAST SOUTHEAST,COLES,151.7,6.25,745.2,745.2,128,82.33333333,13,40,8,2,90,26.5,164.5,38.5,65.33333333,25,-21.3,152,102,60.3,37.75,-1.1,-3.25,-5.5,-9.35,-9.35,-0.25,-3.3,-11.05,-11.05,-11.05,2914.3,2914.3,1195.366667,540,12.865,18.09,7.64,0.347943697,0.181493885,385.4491521,0.33835614,0.35711824,0.24543438,0.364673593,0.024587051
2011,ILLINOIS,EAST SOUTHEAST,CRAWFORD,144.4,6.25,796.95,796.95,128.5,85.5,16.5,21,5,2,89.5,21.75,173,51.5,9.25,19.75,-20.975,102,91,74.725,38.35,-0.3,-3.325,-5.125,-8.875,-9.066666667,-1.25,-2.475,-7.5,-10.45,-10.45,2874.533333,2874.533333,1418.75,365,13.2675,18.8975,7.645,0.437641153,0.261982049,534.9868225,0.355719455,0.363306116,0.277708722,0.378713752,0.021223366
2011,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,146.9,6.25,683.1595556,683.1595556,127.5,89,15,35.37254902,6.860294118,5.926502732,110.9368852,32.03169399,157.3762295,37.89262295,2,6,-22.51696721,346.1348039,279.9019608,70.6,37.66778689,-0.773825137,-2.990191257,-5.635136612,-8.472222222,-10.83751634,-0.885300546,-3.054071038,-5.825245902,-8.765273224,-11.53647541,3218.651479,3218.651479,1367.4,651.5269608,11.68776667,17.24772404,6.215300546,0.378272753,0.214247044,496.4046822,0.354140072,0.363075019,0.261232008,0.373661628,0.023195077
2011,ILLINOIS,EAST SOUTHEAST,DOUGLAS,153.6,6.25,677.8,677.8,124,81,7,38,9,4,107,35,154,32,16,16.5,-23.3,152,152,55.4,37.8,-0.6,-2.2,-4.4,-9.4,-9.4,-1.1,-3.3,-4.4,-10.6,-10.6,3270.1,3270.1,1015,620,11.69,16.98,6.4,0.321017185,0.17156784,356.5189382,0.329412999,0.347630444,0.225742668,0.364210668,0.026581739
2011,ILLINOIS,EAST SOUTHEAST,EDGAR,154.5,6.25,683.1595556,683.1595556,122,86,19,35.37254902,6.860294118,5.926502732,110.9368852,32.03169399,157.3762295,37.89262295,10,3,-22.51696721,346.1348039,279.9019608,62.5,37.66778689,-0.773825137,-2.990191257,-5.635136612,-8.472222222,-10.83751634,-0.885300546,-3.054071038,-5.825245902,-8.765273224,-11.53647541,3126.5,3126.5,1448.8,651.5269608,11.68776667,17.24772404,6.215300546,0.319241317,0.172741879,396.3923165,0.341327082,0.358178576,0.245786913,0.36650063,0.026316287
