Year,State,Ag District,County,Value,price_received,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,DYFG,DYTS,EMNT,EMSD,EMSN,EMXP,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,NDVI,EVI,GPP,SSM_0,SSM_10,SSM_40,SSM_100,NDWI
2007,ILLINOIS,SOUTHEAST,WABASH,53,5.37,807.9,807.9,113,77,6,4,3,1,129,16,201,72,27.8004329,20.89558316,-18.9,51,51,81.3,38.9,-2.8,-2.8,-6.7,-6.7,-10,0,-3.3,-5.6,-6.7,-8.9,2984.149167,2984.149167,994.3,114,13.14,20.77,5.51,0.411355069,0.244254519,406.4303066,0.305574151,0.315655701,0.258816362,0.376708275,-0.009144021
2007,ILLINOIS,SOUTHEAST,WAYNE,52,5.37,933.5,933.5,104,76,9,5,5,0,105,19,198,64,27.8004329,5,-16.7,76,76.5,75.95,40.6,-0.6,-3.3,-5.6,-6.7,-8.9,-2.2,-2.2,-5.6,-10,-10,2545.1,2545.1,943.4666667,256.5,13.9,20.17,7.64,0.460504052,0.284055751,427.3449797,0.303898279,0.31220654,0.250635236,0.375780746,-0.016921446
2007,ILLINOIS,SOUTHEAST,WHITE,45,5.37,828.1,828.1,110,73,10,31.95844749,7,0,96,16,197,47,4,47,-16.1,177.6068493,71,87.9,39.4,-1.1,-3.3,-4.4,-6.7,-8.9,-2.2,-2.2,-5,-7.2,-10,2250.8,2250.8,1001,323,13.92,20.15,7.69,0.430601743,0.271510321,447.5809333,0.304472427,0.317900867,0.263656633,0.376040501,-0.01230754
2007,ILLINOIS,SOUTHWEST,ALEXANDER,38,5.37,1099.9,1099.9,101,66,19,1,0,0,80.5,14,201,65,2,20.89558316,-13.05,25,13,143.8,39.4,0,-3.3,-5.55,-6.7,-10.77160494,-2.2,-3.6,-6.15,-6.7,-12.75,2201.2,2201.2,1316.5,13,15.365,21.025,9.705,0.520943624,0.276703395,558.2458149,0.314528566,0.332243455,0.302034641,0.355579116,0.005815456
2007,ILLINOIS,SOUTHWEST,CLINTON,53,5.37,743.9734722,743.9734722,92.33333333,66.33333333,6,10,4.333333333,6.598118279,120.5322581,27,190,39,27.8004329,4,-20.58521505,102,73.66666667,47.43333333,40,-0.93844086,-3.283064516,-5.599596774,-7.256557377,-10.77160494,-1.007392473,-3.159139785,-5.597311828,-7.791666667,-10.41666667,2605.3,2605.3,811.5,215.3333333,12.22858871,19.01,6.323736559,0.441460648,0.272929441,489.7410696,0.273420665,0.289306198,0.217148406,0.355109127,-0.006320603
2007,ILLINOIS,SOUTHWEST,JACKSON,43,5.37,997.7666667,997.7666667,100,69.33333333,10,6,2.5,0,97.66666667,14.66666667,199.3333333,63.66666667,115.5,29,-14.03333333,51,49.5,69.86666667,39.8,-1.8,-2.366666667,-5.366666667,-7.366666667,-10.77160494,-0.533333333,-3.666666667,-4.766666667,-8.5,-10.9,2414.166667,2414.166667,966.2333333,89.5,14.59333333,20.75666667,8.426666667,0.545816661,0.293126259,509.3308046,0.310021485,0.313413749,0.251187876,0.357755318,0.005160597
2007,ILLINOIS,SOUTHWEST,MONROE,43,5.37,743.9734722,743.9734722,85,67,5,12,5,6.598118279,120.5322581,36.00497512,184.8706468,39.5920398,27.8004329,20.89558316,-20.58521505,152,127,36.6,36.90758706,-0.93844086,-3.283064516,-5.599596774,-7.256557377,-10.77160494,-1.007392473,-3.159139785,-5.597311828,-7.791666667,-10.41666667,2984.149167,2984.149167,739.3,230,12.22858871,18.15409204,6.323736559,0.496178808,0.302381142,554.0879082,0.281344086,0.270692317,0.206018963,0.365141778,-0.000325915
2007,ILLINOIS,SOUTHWEST,PERRY,42,5.37,990.35,990.35,98,69.66666667,10.33333333,7.666666667,3.333333333,0,99.5,14.5,198.5,58,8.5,23,-14.15,59.33333333,57.66666667,54.63333333,39.75,-1.4,-2.5,-5.6,-7.75,-10,-0.3,-3.6,-4.4,-8.35,-9.7,2401.45,2401.45,990.6,156.6666667,14.55,20.705,8.4,0.483492372,0.283064044,493.4297546,0.2861883,0.300882481,0.224666209,0.372892927,-0.014179545
2007,ILLINOIS,SOUTHWEST,PULASKI,42,5.37,965.2,965.2,96,73,15,3,2,0,82,12,193,50,21,9,-12.8,25,25,133.4,38.9,-0.6,-2.8,-5.6,-7.256557377,-10.77160494,-1.7,-2.2,-5.6,-7.2,-12.8,2984.149167,2984.149167,1210.8,63,14.98,20.5,9.46,0.524906186,0.296267172,547.9700654,0.310946971,0.322711657,0.283844224,0.376760321,-0.002788216
2007,ILLINOIS,SOUTHWEST,RANDOLPH,46,5.37,901,901,96.66666667,71.66666667,6.833333333,3,2.666666667,0,109,18,200,60.5,21.5,31.5,-15.55,38.25,53,78.13333333,40.3,-1.1,-3.05,-5.3,-8.05,-9.15,-3.65,-5.3,-5.3,-8.3,-11.9,2549.7,2549.7,934.8166667,126.8333333,13.85,20.175,7.52,0.498567724,0.30191998,493.378242,0.297726019,0.289256382,0.223600812,0.368864634,-0.002278362
2007,ILLINOIS,SOUTHWEST,ST CLAIR,46,5.37,743.9734722,743.9734722,102.4060098,69.52142857,8.345238095,31.95844749,7.669940476,6.598118279,120.5322581,36.00497512,184.8706468,39.5920398,27.8004329,20.89558316,-20.58521505,177.6068493,118.9784722,70.71208692,36.90758706,-0.93844086,-3.283064516,-5.599596774,-7.256557377,-10.77160494,-1.007392473,-3.159139785,-5.597311828,-7.791666667,-10.41666667,2984.149167,2984.149167,931.1599745,540.2113095,12.22858871,18.15409204,6.323736559,0.455136666,0.299902043,512.0284405,0.283233606,0.287762533,0.227981265,0.361584856,-0.003041719
2007,ILLINOIS,SOUTHWEST,WASHINGTON,50,5.37,995.1,995.1,99,64,7,13.5,4,0,95,16,199,67,23,24.5,-15.6,101.5,85.66666667,59.53333333,40,-1.7,-2.8,-5.6,-7.8,-10.6,0,-2.8,-5.6,-11.1,-11.1,2498,2498,855.3,230.3333333,14.34,20.56,8.12,0.473114668,0.276593725,503.664493,0.275610646,0.295142333,0.21735972,0.36219612,-0.017719616
2007,ILLINOIS,SOUTHWEST,WILLIAMSON,45,5.37,945.4,945.4,102.4060098,69.52142857,8.345238095,31.95844749,7.669940476,0,92,14,198,69,27.8004329,20.89558316,-14.4,177.6068493,118.9784722,70.71208692,40,0,-2.2,-6.7,-6.7,-10.77160494,-1.1,-2.2,-5,-6.7,-10.6,2284,2284,931.1599745,540.2113095,14.42,20.8,8.05,0.561320709,0.302574775,538.6874654,0.307994793,0.315113259,0.253659216,0.375130531,0.001927367
2007,ILLINOIS,WEST,ADAMS,63,5.37,769.7,769.7,97.5,63.5,6.25,65,8.666666667,4.333333333,124.6666667,41,184,39.33333333,165,53,-22.23333333,178,118.6666667,57.9,38.86666667,-0.4,-3.333333333,-6.133333333,-6.7,-10.53333333,-0.766666667,-3.133333333,-5.733333333,-8.133333333,-10.53333333,2944.7,2944.7,760.25,612.6666667,12.14,17.80333333,6.47,0.447169511,0.262498278,399.1035755,0.265671936,0.260523261,0.167578717,0.353456191,0.017036393
2007,ILLINOIS,WEST,BROWN,56,5.37,743.9734722,743.9734722,71,64,5,33,10,6.598118279,120.5322581,36.00497512,184.8706468,39.5920398,27.8004329,20.89558316,-20.58521505,279,152,50.8,36.90758706,-0.93844086,-3.283064516,-5.599596774,-7.256557377,-10.77160494,-1.007392473,-3.159139785,-5.597311828,-7.791666667,-10.41666667,2984.149167,2984.149167,696.3,564,12.22858871,18.15409204,6.323736559,0.472325309,0.285155235,423.1604887,0.265809974,0.266215943,0.171982608,0.351316723,0.019297603
2007,ILLINOIS,WEST,FULTON,58,5.37,743.9734722,743.9734722,106.5,71.5,7.5,39,9.5,6.598118279,120.5322581,36.00497512,184.8706468,39.5920398,28.33333333,26,-20.58521505,279,118,47,36.90758706,-0.93844086,-3.283064516,-5.599596774,-7.256557377,-10.77160494,-1.007392473,-3.159139785,-5.597311828,-7.791666667,-10.41666667,2984.149167,2984.149167,866.85,707,12.22858871,18.15409204,6.323736559,0.424878676,0.237627516,366.2530075,0.269114316,0.257049738,0.19120129,0.343447337,0.01386214
2007,ILLINOIS,WEST,HANCOCK,64,5.37,779.1333333,779.1333333,97.16666667,67.5,6.333333333,48.66666667,8.833333333,5.666666667,126,42.25,182.75,38.75,19.75,26,-21.1,211.6666667,139.8333333,67.45,38.45,-0.4,-3.133333333,-5.733333333,-7.233333333,-9.066666667,-0.766666667,-3.666666667,-5.333333333,-7.233333333,-10.76666667,3029.566667,3029.566667,812.9833333,643,12.04,17.6475,6.46,0.392249003,0.239563615,361.437604,0.262499899,0.243260238,0.169829094,0.343869531,0.014266294
2007,ILLINOIS,WEST,HENDERSON,67,5.37,689.4,689.4,105,63,10,31.95844749,3,7,131,47,171,26,3,4,-21.7,177.6068493,51,53.6,35,0,-3.3,-5,-8.3,-10.6,0,-2.8,-7.2,-7.2,-11.1,3165,3165,921.2,101,11.33,16.92,5.73,0.366667145,0.214381926,317.3157506,0.26476504,0.254078596,0.189574786,0.326552529,0.024012556
2007,ILLINOIS,WEST,KNOX,69,5.37,640.1,640.1,107,68.4,8.8,43.5,10.2,11,137,53,177,22,32.5,23.75,-22.5,177.5,118.2,48.92,34.4,-0.85,-4.7,-6.4,-7.8,-8.9,-1.4,-2.8,-7.5,-7.5,-11.15,3293.133333,3293.133333,892,635,11.11,16.67,5.555,0.388682951,0.225545062,320.358777,0.265946676,0.248441912,0.191211726,0.329823758,0.02703094
2007,ILLINOIS,WEST,MCDONOUGH,68,5.37,753.1,753.1,95.5,64.5,5.5,38,9,8,138,34,186,47,5,20.89558316,-23.3,203,110.5,85.25,36.1,0,-7.2,-7.2,-7.2,-11.7,-1.1,-7.2,-7.2,-7.2,-10.6,3098.4,3098.4,753.55,587.5,11.86,18.03,5.69,0.365540914,0.221853295,322.6780459,0.263741493,0.244265549,0.179163672,0.343986272,0.010697491
2007,ILLINOIS,WEST,SCHUYLER,61,5.37,743.9734722,743.9734722,102.4060098,69.52142857,8.345238095,31.95844749,6,6.598118279,120.5322581,36.00497512,184.8706468,39.5920398,27.8004329,20.89558316,-20.58521505,177.6068493,127,70.71208692,36.90758706,-0.93844086,-3.283064516,-5.599596774,-7.256557377,-10.77160494,-1.007392473,-3.159139785,-5.597311828,-7.791666667,-10.41666667,3068.5,3068.5,736,407,12.22858871,18.15409204,6.323736559,0.460266089,0.260282632,411.8397981,0.26061062,0.256801738,0.17322433,0.349158582,0.01427186
2007,ILLINOIS,WEST,WARREN,72,5.37,645.1,645.1,87,61,9,32,10,13,124,46,185,24,27.8004329,1,-22.8,139.5,114.5,49.75,34.4,-1.1,-2.8,-6.1,-7.8,-9.4,-2.8,-2.8,-8.3,-8.3,-11.7,2996.5,2996.5,894.35,713,11.54,17.52,5.56,0.339714341,0.206219669,294.0171429,0.270556222,0.248307329,0.193711172,0.330353365,0.024708682
2007,ILLINOIS,WEST SOUTHWEST,BOND,55,5.37,743.9734722,743.9734722,56,51,7,31.95844749,7,6.598118279,120.5322581,36.00497512,184.8706468,39.5920398,1,20.89558316,-20.58521505,177.6068493,76,43.9,36.90758706,-0.93844086,-3.283064516,-5.599596774,-7.256557377,-10.77160494,-1.007392473,-3.159139785,-5.597311828,-7.791666667,-10.41666667,2984.149167,2984.149167,644.8,406,12.22858871,18.15409204,6.323736559,0.450679515,0.268144018,426.7236579,0.281577997,0.282745505,0.211333862,0.352133863,-0.008527099
2007,ILLINOIS,WEST SOUTHWEST,CALHOUN,50,5.37,743.9734722,743.9734722,102.4060098,69.52142857,8.345238095,31.95844749,7.669940476,6.598118279,120.5322581,36.00497512,184.8706468,39.5920398,27.8004329,20.89558316,-20.58521505,177.6068493,118.9784722,70.71208692,36.90758706,-0.93844086,-3.283064516,-5.599596774,-7.256557377,-10.77160494,-1.007392473,-3.159139785,-5.597311828,-7.791666667,-10.41666667,2984.149167,2984.149167,931.1599745,540.2113095,12.22858871,18.15409204,6.323736559,0.479903261,0.278260615,484.6147295,0.276213527,0.253318427,0.181265645,0.348722771,0.014173428
2007,ILLINOIS,WEST SOUTHWEST,CASS,50,5.37,743.9734722,743.9734722,102.4060098,69.52142857,8.345238095,31.95844749,7.669940476,6.598118279,120.5322581,36.00497512,184.8706468,39.5920398,2,20.89558316,-20.58521505,177.6068493,118.9784722,70.71208692,36.90758706,-0.93844086,-3.283064516,-5.599596774,-7.256557377,-10.77160494,-1.007392473,-3.159139785,-5.597311828,-7.791666667,-10.41666667,2984.149167,2984.149167,931.1599745,540.2113095,12.22858871,18.15409204,6.323736559,0.388428438,0.220313766,343.5492116,0.263936506,0.261760678,0.181661115,0.345940973,0.002723833
2007,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,59,5.37,743.9734722,743.9734722,96.66666667,65.66666667,6.666666667,20.33333333,7.666666667,6.598118279,120.5322581,36,191,39,10.75,13.75,-20.58521505,144,129.6666667,54.1,37.8,-0.93844086,-3.283064516,-5.599596774,-7.256557377,-10.77160494,-1.007392473,-3.159139785,-5.597311828,-7.791666667,-10.41666667,2984.149167,2984.149167,764.3,514.3333333,12.22858871,18.14,6.323736559,0.327737306,0.195015758,297.3417435,0.284308587,0.288859511,0.20850878,0.346884033,-0.007838399
2007,ILLINOIS,WEST SOUTHWEST,GREENE,58,5.37,746.2,746.2,104,69.5,3,18,5.5,6,128,37,187,39,4,45,-21.7,190.5,152.5,32.4,38.3,-1.7,-3.9,-6.7,-6.7,-9.4,0,-2.2,-6.1,-9.4,-9.4,2984.149167,2984.149167,674.2,531,12.22,18.23,6.2,0.414203583,0.248737201,386.1428643,0.278789366,0.25731186,0.181909029,0.348737498,-0.003263991
2007,ILLINOIS,WEST SOUTHWEST,JERSEY,56,5.37,743.9734722,743.9734722,98,68,4,31.95844749,5,6.598118279,120.5322581,36.00497512,184.8706468,39.5920398,7,4,-20.58521505,177.6068493,152,50.8,36.90758706,-0.93844086,-3.283064516,-5.599596774,-7.256557377,-10.77160494,-1.007392473,-3.159139785,-5.597311828,-7.791666667,-10.41666667,2984.149167,2984.149167,767.3,345,12.22858871,18.15409204,6.323736559,0.472685283,0.284115183,460.2960898,0.283146301,0.264659959,0.198741439,0.340124207,0.005611607
2007,ILLINOIS,WEST SOUTHWEST,MACOUPIN,56,5.37,743.9734722,743.9734722,87.5,63,6,16.5,5.5,6.598118279,120.5322581,36.00497512,184.8706468,39.5920398,2.5,13,-20.58521505,127,113,41.4,36.90758706,-0.93844086,-3.283064516,-5.599596774,-7.256557377,-10.77160494,-1.007392473,-3.159139785,-5.597311828,-7.791666667,-10.41666667,2984.149167,2984.149167,789.65,405,12.22858871,18.15409204,6.323736559,0.409088412,0.242398062,380.9585431,0.284390924,0.268840485,0.200587449,0.348789427,-0.007322955
2007,ILLINOIS,WEST SOUTHWEST,MADISON,52,5.37,743.9734722,743.9734722,92,69.33333333,5.333333333,6.666666667,3.333333333,6.598118279,120.5322581,21,195,48,27.8004329,20.89558316,-20.58521505,84.66666667,65.33333333,52.83333333,38.9,-0.93844086,-3.283064516,-5.599596774,-7.256557377,-10.77160494,-1.007392473,-3.159139785,-5.597311828,-7.791666667,-10.41666667,2229.9,2229.9,806.5333333,189.6666667,12.22858871,19.44,6.323736559,0.445831169,0.278715661,445.2062422,0.294114733,0.289792431,0.230411592,0.36198744,-0.00283158
2007,ILLINOIS,WEST SOUTHWEST,MONTGOMERY,65,5.37,948.9,948.9,83,62,7,31.95844749,3,1,105,21,192,59,27.8004329,1,-18.9,177.6068493,114,63,39.4,-1.1,-2.2,-4.4,-9.4,-9.4,-1.1,-3.9,-5.6,-8.3,-8.9,2372.1,2372.1,778,193,14.11,20.12,8.09,0.380321771,0.23120261,346.4189391,0.284024684,0.28483818,0.204494776,0.348638504,-0.015009869
2007,ILLINOIS,WEST SOUTHWEST,MORGAN,72,5.37,774.95,774.95,109.5,69.5,3.5,26.5,7.5,5.5,133,29.5,192,55,3.5,24.5,-20.55,203,120.5,54.6,39.7,-0.55,-2.5,-5.6,-7.2,-10,0,-2.75,-7.5,-9.15,-9.15,2925.35,2925.35,793.75,576.5,12.36,18.965,5.76,0.378349807,0.219985786,332.4907148,0.268038179,0.265007259,0.183238153,0.346226123,-0.006870406
2007,ILLINOIS,WEST SOUTHWEST,PIKE,62,5.37,737.25,737.25,97.66666667,65,5.666666667,56,11,5.5,130,35,184,45,27.8004329,20.89558316,-20.25,203,113,42.43333333,39.63333333,-0.55,-3.6,-5.55,-6.95,-9.15,-0.85,-2.75,-6.4,-6.7,-9.75,3007.6,3007.6,779.1,711.3333333,12.115,18.26,6.185,0.439279262,0.268232233,408.1144589,0.264724982,0.257608209,0.16738961,0.352852099,0.010359191
2007,ILLINOIS,WEST SOUTHWEST,SANGAMON,72,5.37,777.3,777.3,107.25,68.75,4.75,23,6.25,4,122,34,188,40,66.66666667,30.33333333,-23.9,222,158.75,45.2,37.2,-1.1,-2.8,-7.2,-7.2,-10,-1.1,-6.1,-6.1,-9.4,-9.4,2930.5,2930.5,791.75,544,12.46,18.12,6.81,0.357900894,0.213307284,308.6556254,0.283764339,0.287485613,0.212548187,0.346308274,-0.003202171
2007,ILLINOIS,WEST SOUTHWEST,SCOTT,60,5.37,746.2,746.2,94,66,5,23.5,7,6,128,37,187,39,27.8004329,1,-21.7,241,174,32.55,38.3,-1.7,-3.9,-6.7,-6.7,-9.4,0,-2.2,-6.1,-9.4,-9.4,2984.149167,2984.149167,664.55,664.5,12.22,18.23,6.2,0.393638164,0.230293685,360.3446234,0.270911122,0.265206363,0.17676283,0.347530538,0.00227999
2006,ILLINOIS,CENTRAL,LOGAN,79,3.4,569.3,569.3,110.6666667,70.66666667,9.666666667,13.33333333,4,2,110,13,160,22,33.5,25,-18.9,76.33333333,80.33333333,67.3,35.6,-0.6,-3.3,-8.3,-8.3,-10,-2.2,-2.2,-5,-6.7,-8.9,2898.2,2898.2,923.2666667,263,12.03,17.88,6.17,0.332505058,0.191227265,240.5989392,0.285891046,0.310682765,0.221148173,0.348015993,-0.003119163
2006,ILLINOIS,CENTRAL,MARSHALL,72,3.4,662.8,662.8,104,75,8.666666667,13,2.666666667,3,103,14,167,29,32.5,30,-20,220,216,52.6,37.2,-1.1,-3.9,-5,-8.3,-14.4,0,-2.8,-10.6,-10.6,-10.6,2737.1,2737.1,952.8333333,402,12.35,17.97,6.72,0.328811621,0.186767706,282.9701157,0.286334176,0.297014953,0.180111666,0.338380311,0.01474545
2006,ILLINOIS,CENTRAL,MASON,58,3.4,698.4,698.4,88,73,7,10.98645833,5,6,123,14,166,45,32,32,-21.7,143.9796875,371,54.6,37.8,-1.1,-2.2,-8.9,-8.9,-8.9,-1.1,-3.9,-10,-10,-10,2861.6,2861.6,892.5,560,12.27,18.44,6.11,0.345113781,0.201121632,272.5111024,0.279298577,0.293521686,0.202703384,0.353764602,0.001000535
2006,ILLINOIS,CENTRAL,MCLEAN,82,3.4,589,589,112.2,75.4,10.2,10.2,2.8,3,119,10.5,163,33,15.25,16.25,-20,71.2,60.4,58.88,36.1,-1.95,-2.5,-5.3,-7.2,-11.4,-1.65,-2.75,-5.55,-6.7,-10.8,2935.75,2935.75,1019.22,190.6,11.89,17.98,5.805,0.335138068,0.183599267,260.4891931,0.291118601,0.316808283,0.211977468,0.349567463,-0.0011491
2006,ILLINOIS,CENTRAL,MENARD,73,3.4,596.8816667,596.8816667,91.66666667,58.33333333,9,13.5,2.666666667,2.134722222,109.3152778,12.925,161.3819444,26.68611111,8,26.66666667,-18.82083333,216,190.3333333,61.96666667,36.28111111,-1.2225,-2.849305556,-5.354027778,-7.931527778,-10.78791667,-1.26,-3.030694444,-5.866666667,-8.2975,-11.00652778,2849.236063,2849.236063,812.2666667,301,12.10097222,17.79241667,6.408666667,0.35117597,0.213927635,280.3378501,0.278148483,0.303929172,0.217840019,0.349853663,-0.000123416
2006,ILLINOIS,CENTRAL,PEORIA,67,3.4,596.85,596.85,111.6666667,67.66666667,4.666666667,16.33333333,4.666666667,3.5,116,14.5,159.5,28,85.33333333,40.5,-20.55,237,222,51.4,37.25,-1.4,-2.5,-5.25,-6.95,-10.85,-0.6,-3.05,-6.4,-9.75,-10.85,3073.45,3073.45,865.225,465,11.645,17.385,5.91,0.400621362,0.235744471,321.9910386,0.295020261,0.299842917,0.212339449,0.352129022,0.012569077
2006,ILLINOIS,CENTRAL,STARK,71,3.4,474.2,474.2,102.5,70.25,9.5,19,4.75,4,129,16,153,20,62,25,-22.2,317.5,291.5,55.825,36.1,-2.2,-2.2,-6.1,-8.9,-8.9,-2.8,-2.8,-5.6,-7.8,-8.9,3239.6,3239.6,903.725,548.5,10.58,16.43,4.73,0.294544797,0.177407135,258.7600083,0.283330506,0.292319156,0.180511993,0.326684937,0.006118058
2006,ILLINOIS,CENTRAL,TAZEWELL,71,3.4,596.8816667,596.8816667,110.5,72,8,15,3.5,2.134722222,109.3152778,12.925,161.3819444,26.68611111,10,19,-18.82083333,177.5,133.5,59.8,36.28111111,-1.2225,-2.849305556,-5.354027778,-7.931527778,-10.78791667,-1.26,-3.030694444,-5.866666667,-8.2975,-11.00652778,2849.236063,2849.236063,975.85,353.5,12.10097222,17.79241667,6.408666667,0.351296445,0.207724788,280.4637756,0.286290281,0.301581319,0.211749718,0.34962989,0.007871057
2006,ILLINOIS,CENTRAL,WOODFORD,83,3.4,558,558,106.5,71.5,8.5,17.33333333,5,2,125,14,156,27,17.66666667,22,-22.2,152.3333333,123,48.9,36.7,-1.7,-2.2,-5,-6.7,-12.2,0,-2.2,-4.4,-10,-10,3105.9,3105.9,917.7,329.75,11.42,17.45,5.39,0.34924591,0.19442949,276.0408443,0.288664486,0.304268404,0.202812583,0.344721914,0.013961073
2006,ILLINOIS,EAST,CHAMPAIGN,89,3.4,571.4,571.4,123.8333333,77,9.166666667,1.8,0.8,0.666666667,111.6666667,11.66666667,161,21.66666667,99.83333333,41.66666667,-17.93333333,35.4,38.8,54.36666667,35.56666667,-1.1,-2.733333333,-5.166666667,-7.2,-9.6,-1.833333333,-2.566666667,-5.9,-8.3,-11.46666667,2940.975,2940.975,1021.25,71,11.97,17.69666667,6.24,0.327820293,0.174265477,236.8722966,0.296099512,0.321753143,0.239199186,0.349089652,-0.000967855
2006,ILLINOIS,EAST,FORD,79,3.4,447.1,447.1,119,78.5,10,2,2.5,2.5,119.5,13.5,157,18,17.5,12.5,-20,25,50.5,62.35,34.45,-1.4,-3.6,-4.4,-7.8,-8.9,-0.3,-3.05,-5,-7.25,-10,3140.9,3140.9,1114.1,94.5,11.11,17.005,5.215,0.308955559,0.161073427,243.4678689,0.297300193,0.324075141,0.232702793,0.349302289,-0.001844428
2006,ILLINOIS,EAST,IROQUOIS,85,3.4,451.6,451.6,136.5,86.5,8,1.5,1,2,123,12,156,13,6,30,-19.4,25,42,67.7,33.9,-1.7,-3.3,-4.4,-8.9,-8.9,0,-4.4,-4.4,-7.2,-10.6,3189.7,3189.7,1115.75,103,11.08,16.77,5.4,0.303819855,0.166911759,251.5373493,0.30348034,0.325162524,0.23975178,0.350127096,-0.012304073
2006,ILLINOIS,EAST,KANKAKEE,87,3.4,517.6,517.6,128.3333333,84.66666667,10.33333333,10,2,2,110,11,155,16,25,18,-19.4,51,62.66666667,83.36666667,34.4,-0.6,-2.2,-4.4,-7.2,-11.7,-1.7,-3.3,-5.6,-8.3,-11.7,3079.2,3079.2,1152.9,160,11.46,16.6,6.32,0.346290894,0.19202402,296.9344906,0.300967707,0.320834329,0.23452042,0.345404417,0.001599636
2006,ILLINOIS,EAST,LIVINGSTON,84,3.4,470.6333333,470.6333333,109.8,77.2,10.2,12.25,3.2,2.333333333,119.3333333,13.33333333,157.3333333,18.33333333,11,6.5,-20.36666667,82.5,78.8,70.02,35,-1.133333333,-3.333333333,-5.533333333,-6.866666667,-9.633333333,-2.433333333,-5.033333333,-5.6,-7.033333333,-9.833333333,3165.1,3165.1,1052.08,175,11.05333333,16.70333333,5.403333333,0.314467152,0.16364222,244.8621804,0.293271814,0.319719033,0.217295246,0.34732083,-0.001202312
2006,ILLINOIS,EAST,PIATT,92,3.4,596.8816667,596.8816667,104,68,10,0,0,2.134722222,109.3152778,12.925,161.3819444,26.68611111,16,28,-18.82083333,0,0,58.4,36.28111111,-1.2225,-2.849305556,-5.354027778,-7.931527778,-10.78791667,-1.26,-3.030694444,-5.866666667,-8.2975,-11.00652778,2849.236063,2849.236063,1001.6,0,12.10097222,17.79241667,6.408666667,0.331578437,0.173373083,233.9493544,0.299681477,0.319891381,0.245465201,0.350727255,-0.006977026
2006,ILLINOIS,EAST,VERMILION,83,3.4,532.2666667,532.2666667,115.25,82,10,1.75,0.75,1.333333333,104.3333333,11.33333333,158.3333333,20.33333333,3.5,13.75,-18.5,38,20.25,73.225,34.26666667,-1.5,-2.8,-4.966666667,-7.966666667,-9.433333333,-1.5,-2.966666667,-7.4,-7.4,-9.233333333,2867.966667,2867.966667,1105.925,35,12.06666667,17.56333333,6.57,0.351666739,0.192560328,286.3639763,0.300645775,0.324032194,0.232150496,0.347521971,0.002046882
2006,ILLINOIS,EAST SOUTHEAST,CLARK,71,3.4,596.8816667,596.8816667,106,74,12,10.98645833,3.041780822,2.134722222,109.3152778,12.925,161.3819444,26.68611111,29.25784314,25.00966184,-18.82083333,143.9796875,141.1342466,88.6,36.28111111,-1.2225,-2.849305556,-5.354027778,-7.931527778,-10.78791667,-1.26,-3.030694444,-5.866666667,-8.2975,-11.00652778,2849.236063,2849.236063,1169.8,290.2009132,12.10097222,17.79241667,6.408666667,0.420446323,0.246150052,383.2929158,0.318579197,0.334498927,0.271324172,0.3579681,0.007531625
2006,ILLINOIS,EAST SOUTHEAST,CLAY,62,3.4,697.7,697.7,98.5,73.25,14.75,1.75,1.5,0,94,7.5,176.5,35,17,32,-14.15,44.25,63.25,152.675,36.95,-0.85,-3.05,-5.55,-6.7,-11.4,-0.55,-2.5,-5.55,-7.5,-13.35,2415.4,2415.4,1381.875,96.75,13.46,19.42,7.5,0.458014728,0.270142709,395.7409265,0.314680989,0.329631931,0.26305568,0.354398598,0.003776128
2006,ILLINOIS,EAST SOUTHEAST,COLES,68,3.4,638.7,638.7,105,61.33333333,9.666666667,7,3,0,96.5,9,164.5,23,72,32,-15.8,165,152.5,84.6,35.55,-0.55,-3.3,-4.65,-7.45,-9.4,-1.65,-3,-7.75,-9.7,-9.7,2651.2,2651.2,991.3,236,12.895,18.285,7.495,0.379888867,0.20901749,288.4878195,0.306349552,0.32338921,0.244080873,0.354779035,-0.000681708
2006,ILLINOIS,EAST SOUTHEAST,CRAWFORD,73,3.4,663.1,663.1,111,76.5,15.5,2,1,0,88.5,7.5,174.5,32,31,29,-14.45,101.5,100,90.55,35.85,0,-2.2,-6.1,-6.95,-10.85,-0.55,-2.2,-6.1,-10.55,-13.35,2431.75,2431.75,1362.75,126,13.405,19.14,7.67,0.475068538,0.276163236,426.4121327,0.324022523,0.337968509,0.28725578,0.362151277,0.007661892
2006,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,73,3.4,596.8816667,596.8816667,106,74,12,10.98645833,3.041780822,2.134722222,109.3152778,12.925,161.3819444,26.68611111,1,1,-18.82083333,143.9796875,141.1342466,88.6,36.28111111,-1.2225,-2.849305556,-5.354027778,-7.931527778,-10.78791667,-1.26,-3.030694444,-5.866666667,-8.2975,-11.00652778,2849.236063,2849.236063,1169.8,290.2009132,12.10097222,17.79241667,6.408666667,0.432578827,0.254021951,340.3978082,0.312266411,0.325589992,0.253859501,0.353839693,0.006357561
